sender,datetime,message
友谊(wxid_46lwnapv592c22) ,2022/5/18 6:41,images\[00841]2022-05-18 06-41-54
友谊(wxid_46lwnapv592c22) ,2022/5/18 6:42,images\[00842]2022-05-18 06-42-02
友谊(wxid_46lwnapv592c22) ,2022/5/18 6:42,images\[00843]2022-05-18 06-42-11
华华(wxid_zbk3k0ujszlp22) ,2022/5/18 6:44,images\[00844]2022-05-18 06-44-59
华华(wxid_zbk3k0ujszlp22) ,2022/5/18 6:50,images\[00845]2022-05-18 06-50-52
华华(wxid_zbk3k0ujszlp22) ,2022/5/18 6:50,images\[00846]2022-05-18 06-50-52
雯雯(wxid_95t9kf4tv1h522) ,2022/5/18 7:13,images\[00847]2022-05-18 07-13-20
锦绣(wxid_9j67lzrx9f3522) ,2022/5/18 7:14,images\[00848]2022-05-18 07-14-22
锦绣(wxid_9j67lzrx9f3522) ,2022/5/18 7:15,images\[00849]2022-05-18 07-15-25
锦绣(wxid_9j67lzrx9f3522) ,2022/5/18 7:15,images\[00850]2022-05-18 07-15-56
Xingying(wxid_mx7kedbaclw221) ,2022/5/18 7:18,images\[00851]2022-05-18 07-18-06
Xingying(wxid_mx7kedbaclw221) ,2022/5/18 7:18,images\[00852]2022-05-18 07-18-22
锦绣(wxid_9j67lzrx9f3522) ,2022/5/18 7:19,images\[00853]2022-05-18 07-19-18
wxid_hz0g6i0fg9h511 ,2022/5/18 7:19,images\[00854]2022-05-18 07-19-49
wxid_hz0g6i0fg9h511 ,2022/5/18 7:19,images\[00855]2022-05-18 07-19-49
薛雯婷(wxid_omhlkiks6h1w21) ,2022/5/18 8:06,images\[00856]2022-05-18 08-06-30
薛雯婷(wxid_omhlkiks6h1w21) ,2022/5/18 8:06,images\[00857]2022-05-18 08-06-30
薛雯婷(wxid_omhlkiks6h1w21) ,2022/5/18 8:06,images\[00858]2022-05-18 08-06-30
薛雯婷(wxid_omhlkiks6h1w21) ,2022/5/18 8:06,images\[00859]2022-05-18 08-06-31
嘟嘟(wxid_zjsdshi1xzkg22) ,2022/5/18 8:06,images\[00860]2022-05-18 08-06-48
雁雁_Kim(kimyan330) ,2022/5/18 8:20,images\[00861]2022-05-18 08-20-56
英姿(wxid_azz5pbps4v3b22) ,2022/5/18 9:14,images\[00862]2022-05-18 09-14-01
Zedd在的(wxid_wg41ckltfjwv41) ,2022/5/18 9:28,images\[00863]2022-05-18 09-28-23
英姿(wxid_azz5pbps4v3b22) ,2022/5/18 10:07,images\[00864]2022-05-18 10-07-22
我 ,2022/5/18 10:21,images\[00865]2022-05-18 10-21-28
？？(wxid_n0lvwtr4iczt22) ,2022/5/18 10:21,images\[00866]2022-05-18 10-21-55
？？(wxid_n0lvwtr4iczt22) ,2022/5/18 10:21,images\[00867]2022-05-18 10-21-56
？？(wxid_n0lvwtr4iczt22) ,2022/5/18 10:21,images\[00868]2022-05-18 10-21-57
？？(wxid_n0lvwtr4iczt22) ,2022/5/18 10:21,images\[00869]2022-05-18 10-21-58
？？(wxid_n0lvwtr4iczt22) ,2022/5/18 10:21,images\[00870]2022-05-18 10-21-59
？？(wxid_n0lvwtr4iczt22) ,2022/5/18 10:22,images\[00871]2022-05-18 10-22-00
？？(wxid_n0lvwtr4iczt22) ,2022/5/18 10:22,images\[00872]2022-05-18 10-22-01
？？(wxid_n0lvwtr4iczt22) ,2022/5/18 10:22,images\[00873]2022-05-18 10-22-02
？？(wxid_n0lvwtr4iczt22) ,2022/5/18 10:22,images\[00874]2022-05-18 10-22-02
？？(wxid_n0lvwtr4iczt22) ,2022/5/18 10:22,images\[00875]2022-05-18 10-22-03
慧慧(wxid_2nbmnae87y3y22) ,2022/5/18 10:22,images\[00876]2022-05-18 10-22-40
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/18 10:23,  [玫瑰]
夕军(wxid_18xodpzfqk9n22) ,2022/5/18 10:24,images\[00877]2022-05-18 10-24-34
陶陶(wxid_993wmwpzf2bd11) ,2022/5/18 11:13,  @404 雁雁?有空吗？麻烦来一下居委哦！
雁雁_Kim(kimyan330) ,2022/5/18 11:13,  现在没空欸 有事可以 电话说
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/18 13:06,  @所有人?各位楼组长，明后两天将继续核酸检测！请大家做好准备。具体时间待定，谢谢[抱拳][抱拳][抱拳]
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/18 13:07,  收到谢谢了
夕军(wxid_18xodpzfqk9n22) ,2022/5/18 13:07,  收到[抱拳]
英姿(wxid_azz5pbps4v3b22) ,2022/5/18 13:11,  收到[OK]
？？(wxid_n0lvwtr4iczt22) ,2022/5/18 13:19,  收到谢谢
周燕(wxid_6tseuu2cvcg622) ,2022/5/18 13:22,  收到謝謝您。
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/18 17:00,images\[00878]2022-05-18 17-00-39
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/18 17:00,images\[00879]2022-05-18 17-00-39
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/18 17:00,images\[00880]2022-05-18 17-00-39
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/18 17:00,images\[00881]2022-05-18 17-00-39
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/18 17:00,images\[00882]2022-05-18 17-00-40
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/18 17:00,images\[00883]2022-05-18 17-00-41
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/18 17:00,images\[00884]2022-05-18 17-00-42
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/18 17:00,images\[00885]2022-05-18 17-00-43
203(wxid_5glc0nycq89h11) ,2022/5/18 17:28,  [转发的网页]
203(wxid_5glc0nycq89h11) ,2022/5/18 17:29,"  ??团购预告??

团购内容：本地蔬菜8斤套餐
具体内容：番茄、土豆、花菜、菠菜、空心菜、杭白菜、蓬蒿菜、鸡毛菜，共8种，赠送葱和小米辣

团购金额：35元
团购时间：5月18日17:30-20:30
起送份数：100份
配送时间：预计5月21日

??注意：

1.图片非本次团购套餐，8种8斤蔬菜并非每种1斤，但会保证总重量足够～
2.花菜上容易有碰斑，不是坏了霉了，用刀削除即可，此种情况的花菜无售后，介意慎拍！
3.套餐内蔬菜可能会根据当天基地情况略有调整，望大家理解。
4.蔬菜类大约7天团购一次，大家按需理性购买～"
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/18 17:30,  [转发的网页]
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/18 17:30,  [转发的网页]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/18 17:31,  [转发的网页]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/18 17:34,  [转发的网页]
友谊(wxid_46lwnapv592c22) ,2022/5/18 17:45,  [转发的网页]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/18 19:31,  5月18日-5月20日之间会有一次物资发放，具体时间不清楚，大家等我通知吧。
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/18 19:31,  此次发放物资详细清单：1、鸡蛋；2、金锣火腿肠；3、维维豆奶粉；4、五谷杂粮（小米、黑米、绿豆三选二）；5、蔬菜包。
雁雁_Kim(kimyan330) ,2022/5/18 19:33,  [鼓掌]
英姿(wxid_azz5pbps4v3b22) ,2022/5/18 19:43,images\[00886]2022-05-18 19-43-14
英姿(wxid_azz5pbps4v3b22) ,2022/5/18 19:43,  剧透[偷笑]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/18 19:44,  还可以啊[偷笑]
英姿(wxid_azz5pbps4v3b22) ,2022/5/18 19:45,  这菜和我们团购的不一样，蛮好的
雁雁_Kim(kimyan330) ,2022/5/18 19:46,  这一把是豇豆那
英姿(wxid_azz5pbps4v3b22) ,2022/5/18 19:46,  是的
WEI DG(wxid_9ie0krbntfj422) ,2022/5/18 19:49,  [转发的网页]
203(wxid_5glc0nycq89h11) ,2022/5/18 20:10,  居委这几天要发物资了，内含一些蔬菜，所以如果蔬菜团购要退单的话，请在21:00前申请噢。
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/18 20:12,"  不用退的
  我们团购的是叶子菜[强]"
203(wxid_5glc0nycq89h11) ,2022/5/18 20:12,  [转发的网页]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/18 20:15,  [转发的网页]
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/18 20:16,  [转发的网页]
雯雯(wxid_95t9kf4tv1h522) ,2022/5/18 20:27,  [转发的网页]
203(wxid_5glc0nycq89h11) ,2022/5/18 22:19,  还有两杯奶茶可以捡漏～
203(wxid_5glc0nycq89h11) ,2022/5/18 22:19,  [转发的网页]
慧慧(wxid_2nbmnae87y3y22) ,2022/5/19 1:27,  请问隔壁603有听到什么声音吗？墙体声音很大
周燕(wxid_6tseuu2cvcg622) ,2022/5/19 5:55,images\[00887]2022-05-19 05-55-46
嘟嘟(wxid_zjsdshi1xzkg22) ,2022/5/19 5:55,images\[00888]2022-05-19 05-55-50
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/19 5:59,  @所有人?各位楼组长，今天8:15分开始做核酸（现场以医护时间为准），要求与前两天一样，先做抗原；抗原结果二道杠，坚决不可以出来做！
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/19 6:00,  收到[抱拳]
夕军(wxid_18xodpzfqk9n22) ,2022/5/19 6:03,images\[00889]2022-05-19 06-03-07
WEI DG(wxid_9ie0krbntfj422) ,2022/5/19 6:07,images\[00890]2022-05-19 06-07-07
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/19 6:08,images\[00891]2022-05-19 06-08-57
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/19 6:15,images\[00892]2022-05-19 06-15-33
Xingying(wxid_mx7kedbaclw221) ,2022/5/19 6:37,images\[00893]2022-05-19 06-37-42
友谊(wxid_46lwnapv592c22) ,2022/5/19 6:37,images\[00894]2022-05-19 06-37-43
华华(wxid_zbk3k0ujszlp22) ,2022/5/19 6:45,images\[00895]2022-05-19 06-45-07
余小瘦(wxid_v0fmm9lqsxi122) ,2022/5/19 7:06,images\[00896]2022-05-19 07-06-50
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/19 7:10,  [玫瑰]
锦绣(wxid_9j67lzrx9f3522) ,2022/5/19 7:20,images\[00897]2022-05-19 07-20-22
wxid_hz0g6i0fg9h511 ,2022/5/19 7:20,images\[00898]2022-05-19 07-20-35
薛雯婷(wxid_omhlkiks6h1w21) ,2022/5/19 7:51,images\[00899]2022-05-19 07-51-35
慧慧(wxid_2nbmnae87y3y22) ,2022/5/19 8:04,images\[00900]2022-05-19 08-04-47
英姿(wxid_azz5pbps4v3b22) ,2022/5/19 8:05,images\[00901]2022-05-19 08-05-35
夕军(wxid_18xodpzfqk9n22) ,2022/5/19 8:32,  
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/19 8:44,[点击播放语音]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/19 8:46,[点击播放语音]
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/19 8:46,[点击播放语音]
我 ,2022/5/19 9:00,images\[00902]2022-05-19 09-00-56
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/19 16:48,  @203?来一份什么时候到
雁雁_Kim(kimyan330) ,2022/5/19 16:49,  EMS 快递发来的
雁雁_Kim(kimyan330) ,2022/5/19 16:49,  今天看还在 集散中心
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/19 16:49,  好吧
雁雁_Kim(kimyan330) ,2022/5/19 16:49,  应该就这两天把
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/19 16:50,  好的
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/19 17:13,"  各位邻居:
  明天早上继续先做抗原。
   核酸什么时候做，要看医生什么时候到为准[握手]
  请各位提前做好准备[握手]
   谢谢大家[抱拳][抱拳][抱拳]

  "
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/19 17:13,  收到
周燕(wxid_6tseuu2cvcg622) ,2022/5/19 17:13,  收到谢谢您。
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/19 17:14,  收到[握手]
？？(wxid_n0lvwtr4iczt22) ,2022/5/19 17:15,  收到谢谢
友谊(wxid_46lwnapv592c22) ,2022/5/19 17:20,  知道了
英姿(wxid_azz5pbps4v3b22) ,2022/5/19 17:23,  收到 谢谢[合十]
夕军(wxid_18xodpzfqk9n22) ,2022/5/19 18:16,  收到[抱拳]
203(wxid_5glc0nycq89h11) ,2022/5/19 19:20,"  ??团购预告??

团购一
团购内容：光明渔业冰鲜鲫鱼（0.7-1斤/条）
团购金额：22.5元

团购二
团购内容：光明渔业冰鲜鳊鱼（1.1-1.3斤/条）
团购金额：22.5元

团购时间：5月19日19:30-22:00
起团份数：150条
配送日期：预计5月21日

??注意：

冰鲜鱼类均为当天凌晨开始活鱼现杀后塑封包装，第二天早上开始冷链配送的。重量规格均为活鱼规格，宰杀后会有大约20%-30%的失重！介意慎拍！

保质期：0-4度冷藏储存，保质期4天
冰鲜鱼类为不定期团购，大家按需理性购买～"
203(wxid_5glc0nycq89h11) ,2022/5/19 19:20,  [转发的网页]
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/19 19:30,  [转发的网页]
友谊(wxid_46lwnapv592c22) ,2022/5/19 19:30,  [转发的网页]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/19 19:31,  [转发的网页]
余小瘦(wxid_v0fmm9lqsxi122) ,2022/5/20 0:57,images\[00903]2022-05-20 00-57-22
余小瘦(wxid_v0fmm9lqsxi122) ,2022/5/20 0:57,images\[00904]2022-05-20 00-57-23
余小瘦(wxid_v0fmm9lqsxi122) ,2022/5/20 0:57,images\[00905]2022-05-20 00-57-24
余小瘦(wxid_v0fmm9lqsxi122) ,2022/5/20 0:57,images\[00906]2022-05-20 00-57-24
余小瘦(wxid_v0fmm9lqsxi122) ,2022/5/20 0:57,images\[00907]2022-05-20 00-57-25
余小瘦(wxid_v0fmm9lqsxi122) ,2022/5/20 0:57,images\[00908]2022-05-20 00-57-25
余小瘦(wxid_v0fmm9lqsxi122) ,2022/5/20 0:57,images\[00909]2022-05-20 00-57-26
余小瘦(wxid_v0fmm9lqsxi122) ,2022/5/20 0:57,images\[00910]2022-05-20 00-57-26
余小瘦(wxid_v0fmm9lqsxi122) ,2022/5/20 0:57,images\[00911]2022-05-20 00-57-27
余小瘦(wxid_v0fmm9lqsxi122) ,2022/5/20 0:57,images\[00912]2022-05-20 00-57-27
华华(wxid_zbk3k0ujszlp22) ,2022/5/20 5:50,images\[00913]2022-05-20 05-50-16
华华(wxid_zbk3k0ujszlp22) ,2022/5/20 5:50,images\[00914]2022-05-20 05-50-16
华华(wxid_zbk3k0ujszlp22) ,2022/5/20 5:50,images\[00915]2022-05-20 05-50-16
周燕(wxid_6tseuu2cvcg622) ,2022/5/20 5:53,images\[00916]2022-05-20 05-53-58
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/20 6:10,images\[00917]2022-05-20 06-10-12
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/20 6:10,images\[00918]2022-05-20 06-10-19
wxid_hz0g6i0fg9h511 ,2022/5/20 6:14,images\[00919]2022-05-20 06-14-04
wxid_hz0g6i0fg9h511 ,2022/5/20 6:14,images\[00920]2022-05-20 06-14-04
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/20 6:26,images\[00921]2022-05-20 06-26-06
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/20 6:26,images\[00922]2022-05-20 06-26-12
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/20 6:26,images\[00923]2022-05-20 06-26-27
英姿(wxid_azz5pbps4v3b22) ,2022/5/20 6:27,images\[00924]2022-05-20 06-27-30
英姿(wxid_azz5pbps4v3b22) ,2022/5/20 6:28,images\[00925]2022-05-20 06-28-08
夕军(wxid_18xodpzfqk9n22) ,2022/5/20 6:28,images\[00926]2022-05-20 06-28-54
友谊(wxid_46lwnapv592c22) ,2022/5/20 6:29,images\[00927]2022-05-20 06-29-16
夕军(wxid_18xodpzfqk9n22) ,2022/5/20 6:29,images\[00928]2022-05-20 06-29-16
友谊(wxid_46lwnapv592c22) ,2022/5/20 6:29,images\[00929]2022-05-20 06-29-24
夕军(wxid_18xodpzfqk9n22) ,2022/5/20 6:29,images\[00930]2022-05-20 06-29-24
友谊(wxid_46lwnapv592c22) ,2022/5/20 6:29,images\[00931]2022-05-20 06-29-42
夕军(wxid_18xodpzfqk9n22) ,2022/5/20 6:30,images\[00932]2022-05-20 06-30-14
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/20 6:52,  @所有人?各位楼组长，今天核酸时间还是8:15分开始（现场以医护时间为准），要求和之前一样，先做抗原；抗原结果二道杠，坚决不可以出来做！
政通路305弄1号楼组群 ,2022/5/20 6:52,"  ""雯雯"" 撤回了一条消息"
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/20 6:53,  收到[抱拳]
周燕(wxid_6tseuu2cvcg622) ,2022/5/20 6:53,  收到谢谢您。
雯雯(wxid_95t9kf4tv1h522) ,2022/5/20 6:55,images\[00933]2022-05-20 06-55-36
Xingying(wxid_mx7kedbaclw221) ,2022/5/20 7:00,images\[00934]2022-05-20 07-00-18
Xingying(wxid_mx7kedbaclw221) ,2022/5/20 7:00,images\[00935]2022-05-20 07-00-24
WEI DG(wxid_9ie0krbntfj422) ,2022/5/20 7:05,images\[00936]2022-05-20 07-05-39
WEI DG(wxid_9ie0krbntfj422) ,2022/5/20 7:05,images\[00937]2022-05-20 07-05-58
嘟嘟(wxid_zjsdshi1xzkg22) ,2022/5/20 7:08,images\[00938]2022-05-20 07-08-39
嘟嘟(wxid_zjsdshi1xzkg22) ,2022/5/20 7:09,images\[00939]2022-05-20 07-09-28
嘟嘟(wxid_zjsdshi1xzkg22) ,2022/5/20 7:10,images\[00940]2022-05-20 07-10-51
薛雯婷(wxid_omhlkiks6h1w21) ,2022/5/20 7:21,images\[00941]2022-05-20 07-21-35
薛雯婷(wxid_omhlkiks6h1w21) ,2022/5/20 7:21,images\[00942]2022-05-20 07-21-35
薛雯婷(wxid_omhlkiks6h1w21) ,2022/5/20 7:21,images\[00943]2022-05-20 07-21-35
薛雯婷(wxid_omhlkiks6h1w21) ,2022/5/20 7:21,images\[00944]2022-05-20 07-21-36
锦绣(wxid_9j67lzrx9f3522) ,2022/5/20 7:28,images\[00945]2022-05-20 07-28-29
锦绣(wxid_9j67lzrx9f3522) ,2022/5/20 7:29,images\[00946]2022-05-20 07-29-02
锦绣(wxid_9j67lzrx9f3522) ,2022/5/20 7:30,images\[00947]2022-05-20 07-30-08
锦绣(wxid_9j67lzrx9f3522) ,2022/5/20 7:30,images\[00948]2022-05-20 07-30-41
余小瘦(wxid_v0fmm9lqsxi122) ,2022/5/20 7:31,images\[00949]2022-05-20 07-31-39
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/20 8:11,images\[00950]2022-05-20 08-11-35
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/20 8:11,images\[00951]2022-05-20 08-11-35
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/20 8:11,images\[00952]2022-05-20 08-11-36
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/20 8:11,images\[00953]2022-05-20 08-11-37
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/20 8:11,images\[00954]2022-05-20 08-11-37
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/20 8:11,images\[00955]2022-05-20 08-11-37
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/20 8:11,images\[00956]2022-05-20 08-11-37
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/20 8:11,images\[00957]2022-05-20 08-11-38
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/20 8:11,images\[00958]2022-05-20 08-11-38
wxid_hz0g6i0fg9h511 ,2022/5/20 8:23,images\[00959]2022-05-20 08-23-47
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/20 8:47,[点击播放语音]
英姿(wxid_azz5pbps4v3b22) ,2022/5/20 8:47,  收到
余小瘦(wxid_v0fmm9lqsxi122) ,2022/5/20 8:48,  叫了
Zedd在的(wxid_wg41ckltfjwv41) ,2022/5/20 9:54,images\[00960]2022-05-20 09-54-53
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/20 11:31,[点击播放语音]
雁雁_Kim(kimyan330) ,2022/5/20 11:38,  好的
雁雁_Kim(kimyan330) ,2022/5/20 11:38,  在开会 马上下来
203(wxid_5glc0nycq89h11) ,2022/5/20 15:13,  [转发的网页]
203(wxid_5glc0nycq89h11) ,2022/5/20 15:17,"  ??团购预告??

团购时间：5月20日15:00-19:00
团购内容：爱森冷鲜猪肉套餐
团购金额：188元
起送份数：50份
配送日期：预计5月24日

??注意：肉类团品预计20天左右团购一次，大家按需理性购买～"
嘟嘟(wxid_zjsdshi1xzkg22) ,2022/5/20 15:28,  [转发的网页]
203(wxid_5glc0nycq89h11) ,2022/5/20 17:11,  我们楼里有没有红宝石明天就会过期的情况？有的话拍照反馈给我～我们一起跟红宝石进行售后
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/20 17:16,images\[00961]2022-05-20 17-16-44
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/20 17:17,  这个算不算?
雁雁_Kim(kimyan330) ,2022/5/20 17:17,  歪了？
203(wxid_5glc0nycq89h11) ,2022/5/20 17:17,  这个19号生产，不是明天过期的~
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/20 17:18,  哦哦
203(wxid_5glc0nycq89h11) ,2022/5/20 17:18,  刚刚别的楼有一户居民中奖了，拿到的是18号生产的
203(wxid_5glc0nycq89h11) ,2022/5/20 17:18,  所以我一起来问问看
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/20 17:18,  哦哦
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/20 17:18,  我再问一下
203(wxid_5glc0nycq89h11) ,2022/5/20 17:19,  好的，辛苦大妈妈
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/20 17:21,  我问过都是19号的
203(wxid_5glc0nycq89h11) ,2022/5/20 17:23,  好的～那就好[呲牙]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/20 17:27,"  @团长: 这个团的烤鱼很好的[偷笑]还有虾[强]
  什么时候再团一次。
  因为就算解封了，外出买东西还是很危险的[捂脸]
  还是团点东西在家安全一点[偷笑]"
203(wxid_5glc0nycq89h11) ,2022/5/20 17:29,  哈哈哈哈哈，会综合大家的提议的[呲牙][呲牙]
203(wxid_5glc0nycq89h11) ,2022/5/20 17:29,  我妈妈看到你说这话 后悔死了
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/20 17:29,  为什么
203(wxid_5glc0nycq89h11) ,2022/5/20 17:29,  我们家冰箱实在是放不下了，这次就买了牛蛙和水煮肉，没买烤鱼
203(wxid_5glc0nycq89h11) ,2022/5/20 17:29,  错过了～
雁雁_Kim(kimyan330) ,2022/5/20 17:29,  烤鱼好吃 哈哈
雁雁_Kim(kimyan330) ,2022/5/20 17:29,  昨天吃了
203(wxid_5glc0nycq89h11) ,2022/5/20 17:29,  好多人都说烤鱼好吃哈哈哈
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/20 17:29,  都说烤鱼特别好吃
雁雁_Kim(kimyan330) ,2022/5/20 17:29,images\[00962]2022-05-20 17-29-56
203(wxid_5glc0nycq89h11) ,2022/5/20 17:30,  [苦涩][苦涩][苦涩][苦涩]搞得我也很馋
雁雁_Kim(kimyan330) ,2022/5/20 17:30,  看一下我加过料的
雁雁_Kim(kimyan330) ,2022/5/20 17:30,  我拍给我爸妈看，他们说 鱼在那里 哈哈
203(wxid_5glc0nycq89h11) ,2022/5/20 17:30,  妈呀！看起来真的很不错哈哈哈哈
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/20 17:30,  是的，食欲大增[捂脸]
203(wxid_5glc0nycq89h11) ,2022/5/20 17:31,  虾的话，尽量下周，一周鱼一周虾[呲牙]
203(wxid_5glc0nycq89h11) ,2022/5/20 17:31,  不出意外，明天团购的鱼就到了噢
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/20 17:31,  
英姿(wxid_azz5pbps4v3b22) ,2022/5/20 17:31,  [转发的网页]
雁雁_Kim(kimyan330) ,2022/5/20 17:32,  这个不用我烧的呀 哈哈就切好菜 放进去 烤一烤
雁雁_Kim(kimyan330) ,2022/5/20 17:32,  很方便的
203(wxid_5glc0nycq89h11) ,2022/5/20 17:32,  香辣的辣不辣啊？
203(wxid_5glc0nycq89h11) ,2022/5/20 17:32,  我昨天吃牛蛙好辣！
雁雁_Kim(kimyan330) ,2022/5/20 17:32,  很符合 现在不想做菜的心情
雁雁_Kim(kimyan330) ,2022/5/20 17:32,  那你买豆豉的
雁雁_Kim(kimyan330) ,2022/5/20 17:32,  烤鱼也满辣的
203(wxid_5glc0nycq89h11) ,2022/5/20 17:32,  噢噢
203(wxid_5glc0nycq89h11) ,2022/5/20 17:33,  下次再开团的话我要买烤鱼了
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/20 17:34,  对的
雁雁_Kim(kimyan330) ,2022/5/20 17:35,  每天做饭都做烦了，预制菜蛮好的。。
雁雁_Kim(kimyan330) ,2022/5/20 17:35,  偶尔一两天调剂一下
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/20 17:36,  买豆豉的
英姿(wxid_azz5pbps4v3b22) ,2022/5/20 18:14,  我洗碗也洗烦了[捂脸]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/20 18:15,  买一次性的[捂脸]
英姿(wxid_azz5pbps4v3b22) ,2022/5/20 18:15,  等疫情结束要备一点[破涕为笑]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/20 18:16,  吃一次性的餐具没有感觉[捂脸]
薛雯婷(wxid_omhlkiks6h1w21) ,2022/5/20 18:17,  洗碗机是个好东西
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/20 18:17,  在家吃一次性餐具，像在火车上吃一样[偷笑]
英姿(wxid_azz5pbps4v3b22) ,2022/5/20 18:17,  
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/20 18:19,"  我们还是厨房太小了。
  买个洗碗机没地方放。"
203(wxid_5glc0nycq89h11) ,2022/5/20 18:49,  [转发的网页]
203(wxid_5glc0nycq89h11) ,2022/5/20 18:49,"  ??团购预告??

团购内容：正大鸡蛋30个/板
团购金额：28元
起送份数：80板

团购时间：5月20日19:00-21:00
配送日期：预计5月22日

??注意：

由于鸡蛋需整箱下单，每箱8板，如未满整箱，可能会对最后下的几笔订单做退单退款处理，请谅解！

鸡蛋类大约15天进行一次团购，大家按需理性购买～"
WEI DG(wxid_9ie0krbntfj422) ,2022/5/20 19:03,  [转发的网页]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/20 20:16,[点击播放语音]
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/20 20:19,"  各位邻居:
  明天早上继续做抗原哦
  谢谢大家[抱拳]"
喧暮笙央(wxid_2sjh2szrrmhf22) ,2022/5/20 20:20,  好的
友谊(wxid_46lwnapv592c22) ,2022/5/20 20:21,  收到＇谢谢
余小瘦(wxid_v0fmm9lqsxi122) ,2022/5/20 20:21,  好的
政通路305弄1号楼组群 ,2022/5/20 20:22,"  ""沈玉华502"" 撤回了一条消息"
沈玉华502(wxid_4l2vbwjld1m212) ,2022/5/20 20:22,  好的
102阿姨(wxid_68ejyv9j3i1g22) ,2022/5/20 20:22,[点击播放语音]
周燕(wxid_6tseuu2cvcg622) ,2022/5/20 20:23,  收到謝謝您。
