,博主名称,博主主页,关注数,粉丝数,博文链接,发布内容,Unnamed: 6,图片数量,是否存在图片,是否存在视频,发布时间,转发数,评论数,点赞数,confidence,score,sentiment
312,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1v9Oji2d?rl=0#cmtfrm,【千钧一发！#派出所所长33层楼顶一把拉回轻生女子#】#身边暖警# 近日，安徽@淮北相山公安在线 西区派出所接到报警称，某高层住宅小区有人要跳楼轻生。民警立即赶到现场发现，有一女子坐在33楼围墙外侧的屋脊上，西区派出所所长张可可瞅准时机，奋不顾身，从后侧瞬间一把将其抱住，众人见状一起将其拉回安全区域。目前，当事人已经情绪平复，在家休养。安徽公安在线的微博视频,信息类,,,有,05月20日 21:11,150.0,2.0,3.0,0.880299,0.946135,2
313,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1CSVaGQZ?uid=2493592183&rl=0#cmtfrm,【千钧一发！#派出所所长33层楼顶一把拉回轻生女子#】#身边暖警# 近日，安徽@淮北相山公安在线 西区派出所接到报警称，某高层住宅小区有人要跳楼轻生。民警立即赶到现场发现，有一女子坐在33楼围墙外侧的屋脊上，西区派出所所长张可可瞅准时机，奋不顾身，从后侧瞬间一把将其抱住，众人见状一起将其拉回安全区域。目前，当事人已经情绪平复，在家休养。安徽公安在线的微博视频,信息类,,,有,05月21日 16:51,,,1.0,0.880299,0.946135,2
314,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1upHq64R?rl=0#cmtfrm,【致敬！#民警忍蚊虫叮咬蹲守24小时缴毒73.6斤#】#平安2023# 近日，云南孟连。民警得到线索，一伙毒贩将在雨林里交易。民警忍受蚊虫叮咬，蹲守超过24小时终将毒贩抓获。当场缴获冰毒可疑物36.8kg，查获毒资80万元，收缴尖刀1把。因在漆黑的雨林中追捕毒贩，民警也被树刺和石头划伤。目前，2名毒贩因涉嫌贩卖毒品已被刑拘。 #公安心向党 护航新征程# 九派新闻的微博视频,信息类,,,有,05月20日 19:17,27.0,1.0,7.0,0.00992073,0.445536,0
315,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1CSQap9w?uid=2493592183&rl=0#cmtfrm,【致敬！#民警忍蚊虫叮咬蹲守24小时缴毒73.6斤#】#平安2023# 近日，云南孟连。民警得到线索，一伙毒贩将在雨林里交易。民警忍受蚊虫叮咬，蹲守超过24小时终将毒贩抓获。当场缴获冰毒可疑物36.8kg，查获毒资80万元，收缴尖刀1把。因在漆黑的雨林中追捕毒贩，民警也被树刺和石头划伤。目前，2名毒贩因涉嫌贩卖毒品已被刑拘。 #公安心向党 护航新征程# 九派新闻的微博视频,信息类,,,有,05月21日 16:51,,,1.0,0.00992073,0.445536,0
316,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1CG4feeS?uid=2493592183&rl=0#cmtfrm,#暖心警事# 【雨幕里 他们奔向摔倒老人】近日，一名骑电瓶车的老人准备过马路，刚刚行至道路中央却突然间失去平衡，摇摇晃晃摔倒在地。巡逻经过的杨浦公安分局特警支队民警立即上前查看，并拨打120急救电话，民警在雨中陪伴着老人，直到救护车赶来。最终，经过及时治疗，老人身体无大碍。警民直通车-杨浦的微博视频,信息类,,,有,05月21日 16:20,,1.0,2.0,0.988184,0.994683,2
317,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1CqeCGAG?uid=2493592183&rl=0#cmtfrm,#除隐患 铸平安# 【维和谐社会 警民共担责】近日，虹口公安分局嘉兴路派出所组织民警至瑞虹天地太阳宫开展《反有组织犯罪法》宣传活动。期间，通过设宣传站、拉海报、发宣传单等形式，向群众详细讲解《反有组织犯罪法》的重大意义及六大亮点，积极引导广大群众遵守法律法规，增强法治意识。@虹口公安分局,信息类,6.0,有,,05月21日 15:41,,2.0,3.0,0.465474,0.240537,0
318,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1Cn7D6bM?uid=2493592183&rl=0#cmtfrm,发布了头条文章：《2023环意长三角公开赛公路赛今日开骑 青浦警方多措并举确保赛事安全》 2023环意长三角公开赛公路赛今日开骑 青浦警方多措并举确保赛事安全,信息类,,,,05月21日 15:33,,,3.0,0.660381,0.847172,2
319,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1CiPoUaR?rl=0#cmtfrm,#平安上海##除隐患 铸平安# 【一路风“警” 护航环意】上海青浦公安圆满完成2023环意Ride Like A Pro长三角公开赛安全保卫工作。@警民直通车-上海 青浦警坛的微博视频,信息类,,,有,05月21日 15:22,2.0,,0.0,0.872412,0.942585,2
320,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1Cky5pn9?uid=2493592183&rl=0#cmtfrm,#平安上海##除隐患 铸平安# 【一路风“警” 护航环意】上海青浦公安圆满完成2023环意Ride Like A Pro长三角公开赛安全保卫工作。@警民直通车-上海 青浦警坛的微博视频,信息类,,,有,05月21日 15:26,1.0,1.0,2.0,0.872412,0.942585,2
321,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1C9BCaqx?uid=2493592183&rl=0#cmtfrm,#暖心警事# 【价值2万余元的“定情信物”丢失！别急，民警找回来啦！】丢失的手链不仅价格昂贵，更是包女士与老公的定情信物？正当她急的团团转时，热心群众和民警出手了......上海宝山公安的微博视频,信息类,,,有,05月21日 15:00,104.0,89.0,99.0,0.174722,0.371375,0
322,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1C6lxqT6?uid=2493592183&rl=0#cmtfrm,#除隐患 铸平安# 【接单手机随意放 遭贼惦记挨家偷】午夜时分，一名男子在商场里游荡，他竟在……目前，该犯罪嫌疑人已被依法刑事拘留。警民直通车-徐汇站的微博视频,信息类,,,有,05月21日 14:52,2.0,1.0,1.0,0.964631,0.0159159,0
323,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1BLfmH0D?uid=2493592183&rl=0#cmtfrm,#除隐患 铸平安# 【#长三角生态绿色一体化发展示范区#】 “长三角生态绿色一体化发展示范区警务合作中心”正式揭牌。青吴嘉三地公安机关紧扣“一体化”和“高质量”两个关键，始终以人民群众的利益为出发点，着力探索创新机制，奋力破除行政壁垒，合力深化改革攻坚。青浦警坛的微博视频,信息类,,,有,05月21日 14:00,1.0,1.0,1.0,0.973903,0.988256,2
324,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1Bv0oTxp?uid=2493592183&rl=0#cmtfrm,#暖心警事# 【6岁女童走失，警民接力寻找家长】6岁女童迷途走失，热心群众将其送至顾村所，社区民警李家魁将女孩的照片发送至“警民智联平台”。很快，就有居民向民警提供了线索......,信息类,4.0,有,,05月21日 13:20,104.0,89.0,96.0,0.928883,0.967997,2
325,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1BeLEiak?uid=2493592183&rl=0#cmtfrm,#除隐患 铸平安# 厉兵秣马，不负春光。一起看看嘉定公安特警蜀黍的专业“战术搜索”。嘉定公安的微博视频,参与类,,,有,05月21日 12:40,,1.0,1.0,0.845636,0.930536,2
326,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1AYxt8Gw?uid=2493592183&rl=0#cmtfrm,#除隐患 铸平安# 【“顺手牵羊”不是偷？！】“顺手牵羊”不是偷？？？让我们一起来看看下面这位嫌疑人的“解释”（狡辩）！警民直通车_长宁的微博视频,参与类,,,有,05月21日 12:00,,1.0,1.0,0.999228,0.000347226,0
327,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1AIioJKI?uid=2493592183&rl=0#cmtfrm,#除隐患 铸平安# #全民反诈防骗季# 上海青浦公安携手自行车奥运冠军钟天使共筑反诈防线！青浦警坛的微博视频,信息类,,,有,05月21日 11:20,,1.0,1.0,0.777935,0.0999295,0
328,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1Ao0xqv8?uid=2493592183&rl=0#cmtfrm,#除隐患 铸平安#【两男子夜里对非机动车撒气？】 惊！两男子无故踢翻沿途车辆，原因竟是？？？警民直通车-静安的微博视频,信息类,,,有,05月21日 10:30,,1.0,1.0,0.993959,0.00271852,0
329,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1AkSEAlD?uid=2493592183&rl=0#cmtfrm,#暖心警事# 【#新生儿的第一声啼哭从出租车内传出#】“能不能帮帮我们！我的儿媳快生了！”市民何阿婆向蜀黍求助，送医的出租车正遭遇“晚高峰”。危急时刻，民警驾驶警车在茫茫车流中打通生命通道，将孕妇安全护送至医院分娩......警民直通车_普陀的微博视频,信息类,,,有,05月21日 10:22,50.0,1.0,109.0,0.84201,0.928905,2
330,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1AbPytxv?uid=2493592183&rl=0#cmtfrm,#暖心警事#【“我4岁了，自己骑车来的”】4岁萌娃偷偷夜骑，竟独自跨区来到了奉贤金汇地区？民警找到他时，萌娃衣服上的名字亮了！ 原来，父母早有准备......警民直通车-奉贤的微博视频,信息类,,,有,05月21日 10:00,217.0,54.0,210.0,0.998888,0.9995,2
331,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1zZEeEjr?uid=2493592183&rl=0#cmtfrm,#除隐患 铸平安# 【怎么会这样之“神秘”的女友】网上认识了知心的女友？嘘寒问暖后，便开始了诱惑你“刷单”的猛烈攻势！殊不知，网络那边的并不是你幻想的“美女”，而是“抠脚大汉”！警方提示：网络交友需谨慎，谨防电信诈骗！金山警务百事通的微博视频,信息类,,,有,05月21日 09:30,43.0,131.0,175.0,0.997196,0.00126183,0
332,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1zXt0b6R?uid=2493592183&rl=0#cmtfrm,#早安# #除隐患 铸平安# 【早安】投资理财赚收益？无法提现是结局！@虹口公安分局,信息类,,有,,05月21日 09:24,1.0,4.0,3.0,0.824063,0.920828,2
333,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1zp7mdUi?uid=2493592183&rl=0#cmtfrm,#小满# 盈而未满的小确幸，才是生活的小美好。 #早安#,信息类,,有,,05月21日 08:00,2.0,8.0,5.0,0.999899,0.999955,2
334,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1vS3llRO?uid=2493592183&rl=0#cmtfrm,#暖心警事##主题教育# 【警营开放进行时 体验别样“警”彩】沉浸式体验特警工作，零距离接触警用装备，近距离观看警犬表演～近日，真北中学30余名师生走进普陀特警支队，体验别样的“警”彩～@警民直通车_普陀,信息类,11.0,有,,05月20日 23:00,51.0,1.0,154.0,0.995729,0.998078,2
335,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1vNNbdqL?uid=2493592183&rl=0#cmtfrm,发布了头条文章：《高新技术突破者、千万粉丝UP主……上海创新创业年度十大案例发布》 高新技术突破者、千万粉丝UP主……上海创新创业年度十大案例发布,信息类,,,,05月20日 22:49,1.0,,2.0,0.651621,0.156771,0
336,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1vMvqlv9?uid=2493592183&rl=0#cmtfrm,发布了头条文章：《上海市青年科技创业先锋十强首次发布，来看看这些青年人才是谁》 上海市青年科技创业先锋十强首次发布，来看看这些青年人才是谁,信息类,,,,05月20日 22:46,1.0,,1.0,0.763752,0.106312,0
337,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1vKFinWq?uid=2493592183&rl=0#cmtfrm,发布了头条文章：《上海将举办10个创新创业研修营》 上海将举办10个创新创业研修营,信息类,,,,05月20日 22:42,1.0,,2.0,0.113783,0.398798,0
338,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1vIIdJdN?uid=2493592183&rl=0#cmtfrm,系列报道 | 闯上海、创巅峰，双创青年逐梦上海，详情点击链接阅读网页链接,参与类,,有,,05月20日 22:37,1.0,,2.0,0.970684,0.986808,2
339,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1vHOmN5B?uid=2493592183&rl=0#cmtfrm,发布了头条文章：《大江东｜上海与“新青年”双向奔赴！50人论坛倡言“青年发展型”城市》 大江东｜上海与“新青年”双向奔赴！50人论坛倡言“青年发展型”城市,信息类,,,,05月20日 22:35,2.0,,2.0,0.603372,0.821517,2
340,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1vsL9IVy?uid=2493592183&rl=0#cmtfrm,#暖心警事# 【手机丢失焦急万分，民警迅速帮忙找回】近日，黄浦公安分局打浦桥派出所民警接到辖区群众黄女士求助，称其手机丢失不见了。民警接到求助后先是安抚失主情绪，指导其解绑、冻结财务账户避免财产损失，经过仔细搜寻，发现黄女士的手机是在走路过程中从兜里滑落并被路人捡走，目前遗失的手机已物归原主警民直通车-黄浦的微博视频,信息类,,,有,05月20日 21:57,51.0,36.0,58.0,0.6884,0.85978,2
341,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1vr8En0O?uid=2493592183&rl=0#cmtfrm,#除隐患 铸平安# 【反诈安全两手抓】为进一步维护老年人合法权益，近日，浦东分局书院派出所民警深入辖区开展电信网络诈骗宣传及交通消防安全宣传，切实帮助老年人提高安全意识和识诈能力，守护好老百姓的钱袋子。@警民直通车-浦东,信息类,4.0,有,,05月20日 21:54,,1.0,1.0,0.843695,0.0703372,0
342,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1vidc4Ru?uid=2493592183&rl=0#cmtfrm,#除隐患 铸平安#【反诈谨记心 安全伴你行】 近日，青浦分局夏阳派出所民警杨进冬至辖区南箐园社区开展消防演练及防范电信网络诈骗宣传，强化辖区群众防骗和消防安全意识。青浦警坛的微博视频,信息类,,,有,05月20日 21:32,1.0,1.0,2.0,0.951794,0.0216925,0
343,警民直通车-上海,https://weibo.cn/shanghaipolice?gid=10001,1413,509.4万,https://weibo.cn/comment/N1uHGkJMN?uid=2493592183&rl=0#cmtfrm,"#暖心警事# 【父亲领孩子看病丢了药袋 民警深夜接力送回救命药】三岁的孩子患有维斯科特-奥尔德里奇综合征，父亲带着他去医院看病，却在回家时不慎将救命药遗忘在出租车上。关键时刻, 民警从好心司机手中接过“接力棒”，深夜驱车为患病儿童送上救命药。警民直通车-浦东的微博视频",信息类,,,有,05月20日 20:02,,1.0,5.0,0.849895,0.932453,2
