id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4817320394884418,M7gA7kuEW,5541403386,全球华语流行音乐金曲榜,#全球华语流行音乐金曲榜#报道全球华语流行音乐金曲榜冠军🏆明星都是咖[强][强][强]#全球华语流行音乐金曲榜七周年盛典#七周年盛典巡演启动：1⃣️2⃣️🈷️1⃣️8⃣️号广州站、1⃣️2⃣️🈷️2⃣️0⃣️号北京站！（如有疫情活动顺延）#全球华语流行音乐金曲榜颁奖盛典#年度盛典！明年5⃣️🈷️份左右落地，您最希望哪位偶像明星盛典现场拿大奖呢？12月让我们相约广州和北京，让我们拭目以待吧全球华语流行音乐金曲榜颁奖盛典之#全球华语流行音乐金曲榜广州七周年盛典#谁能斩获金曲榜七周年盛典：最佳金曲奖、最受欢迎男（女）歌手奖、最佳男（女）歌手奖、最具影响力男（女）歌手奖、最佳人气男（女）歌手奖、全能艺人奖六项超级大奖，决定权在你们手中哦#苏醒#@苏醒AllenSu#苏醒新歌更远的地方##苏醒全球华语流行音乐金曲榜#入围年度盛典：最佳金曲奖、最佳男歌手奖最具影响力男歌手奖、最佳人气男歌手奖#苏醒全球华语流行音乐金曲榜颁奖盛典##任嘉伦#@任嘉伦Allen#任嘉伦浮云##任嘉伦全球华语流行音乐金曲榜#入围年度盛典：最佳金曲奖、最佳男歌手奖最具影响力男歌手奖、最佳人气男歌手奖最受欢迎男歌手奖、全能艺人奖#任嘉伦全球华语流行音乐金曲榜颁奖盛典##陈娇#@陈娇艺人#甜美教主陈娇##陈娇许家豪一起牛起来##陈娇全球华语流行音乐金曲榜#入围年度盛典：最佳金曲奖#陈娇全球华语流行音乐金曲榜颁奖盛典##肖战#@X玖少年团肖战DAYTOY#肖战新歌光点##肖战光点发行两周年##肖战全球华语流行音乐金曲榜#入围年度盛典：最佳金曲奖、最佳男歌手奖最具影响力男歌手奖、最佳人气男歌手奖最受欢迎男歌手奖、全能艺人奖#肖战全球华语流行音乐金曲榜颁奖盛典##张靓颖#@张靓颖#张靓颖最可爱的人##张靓颖全球华语流行音乐金曲榜#入围年度盛典：最佳金曲奖、最佳女歌手奖最具影响力女歌手奖、最佳人气女歌手奖#张靓颖全球华语流行音乐金曲榜颁奖盛典##檀健次#@MIC檀健次JC-T#檀健次新歌灯火千万##檀健次全球华语流行音乐金曲榜#入围年度盛典：最佳金曲奖、最佳男歌手奖最具影响力男歌手奖、最佳人气男歌手奖#檀健次全球华语流行音乐金曲榜颁奖盛典##鞠婧祎#@鞠婧祎#鞠婧祎全球华语流行音乐金曲榜#入围年度盛典：最佳金曲奖、最佳女歌手奖最具影响力女歌手奖、最佳人气女歌手奖最受欢迎女歌手奖、全能艺人奖#鞠婧祎全球华语流行音乐金曲榜颁奖盛典##周深#@卡布叻_周深#周深新歌光亮##周深新歌光亮mv##周深全球华语流行音乐金曲榜#入围年度盛典：最佳男歌手奖、最佳人气男歌手奖最受欢迎男歌手奖、具影响力男歌手奖#周深全球华语流行音乐金曲榜颁奖盛典#金曲榜年度盛典！入围最佳人气歌手+全能艺人奖,,,"苏醒AllenSu,任嘉伦Allen,陈娇艺人,X玖少年团肖战DAYTOY,张靓颖,MIC檀健次JC-T,鞠婧祎,卡布叻_周深","全球华语流行音乐金曲榜,全球华语流行音乐金曲榜七周年盛典,全球华语流行音乐金曲榜颁奖盛典,全球华语流行音乐金曲榜广州七周年盛典,苏醒,苏醒新歌更远的地方,苏醒全球华语流行音乐金曲榜,苏醒全球华语流行音乐金曲榜颁奖盛典,任嘉伦,任嘉伦浮云,任嘉伦全球华语流行音乐金曲榜,任嘉伦全球华语流行音乐金曲榜颁奖盛典,陈娇,甜美教主陈娇,陈娇许家豪一起牛起来,陈娇全球华语流行音乐金曲榜,陈娇全球华语流行音乐金曲榜颁奖盛典,肖战,肖战新歌光点,肖战光点发行两周年,肖战全球华语流行音乐金曲榜,肖战全球华语流行音乐金曲榜颁奖盛典,张靓颖,张靓颖最可爱的人,张靓颖全球华语流行音乐金曲榜,张靓颖全球华语流行音乐金曲榜颁奖盛典,檀健次,檀健次新歌灯火千万,檀健次全球华语流行音乐金曲榜,檀健次全球华语流行音乐金曲榜颁奖盛典,鞠婧祎,鞠婧祎全球华语流行音乐金曲榜,鞠婧祎全球华语流行音乐金曲榜颁奖盛典,周深,周深新歌光亮,周深新歌光亮mv,周深全球华语流行音乐金曲榜,周深全球华语流行音乐金曲榜颁奖盛典",763,305,5766,2022-09-24 20:22,iPhone 6s Plus(土豪金),,,
4817332372771123,M7gTrbCTx,5156313848,俄罗斯田园猫换新号了,我那黑河，前阵子疫情封了，三天又三天以后，连续三天没有确诊就解封了。解封第二天，一下冒出来几十个阳性。听说惊动上面了，要查了。,,,,,3,51,233,2022-09-24 21:10,,,,
4817315089090628,M7gryC8T2,7750953163,PUK官方微博,WHEREISPUK？第一站-重庆⛰️属于我们的和平团结乐园线下开园咯🎡等大家一起来玩🥳🗺重庆市江北区北城天街39号二楼WIX⏱2022.10.01-2022.10.03📍请大家国庆期间注意疫情防控、交通安全！#和平团结乐园##p·u·k#LPUK官方微博的微博视频,,,,"和平团结乐园,p·u·k",6,25,50,2022-09-24 20:01,微博视频号,,"http://f.video.weibocdn.com/o0/VsVQNI6Wlx07Zt6t3kXu01041200fasd0E010.mp4?label=mp4_720p&template=720x1384.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1670241873&ssig=kdw3NIF%2F7V&KID=unistore,video",
4817335544712813,M7gYyjM17,3930348227,羊皮册子被注册了,我不要在地球接收火星直播😭b疫情👊b疫情👊b疫情👊b疫情👊让我回火星😭👊让我回火星😭👊让我回火星😭👊让我回火星😭👊让我回火星😭👊让我回火星😭👊让我回火星😭👊让我回火星😭👊让我回火星😭👊我要在火星看火星直播😭,,,,,12,7,245,2022-09-24 21:22,华晨宇的火星人,,,
4817320704744476,M7gACjUfO,1402829437,君子之国,今天请一个研究生吃午饭。前年年初，托日本的朋友复制了一套写本资料，电子版早就收到了，但纸版具有纪念意义，既没舍得丢弃，也不敢让朋友从日本寄过来，疫情期间怕丢。跟朋友约好，找时间去取。虽然自己去日本遥遥无期，但没想有学生去日本交流，还专门安排时间拿到资料，人肉托运回国。经过长达20来天的入境隔离和返校隔离，今天终于见面了，也见到了得之不易的纸版。说到这里，必须感谢@荳言教授，没有他就没有这套资料。诚意安利，考研必须考@荳言,,,荳言,,10,4,40,2022-09-24 20:23,微博 weibo.com,,,
4816986901319313,M77Ue5xdf,1261283281,书-会-儿,岳父去世3周年了，按他们家的风俗，满三周年是大祭，有隆重的祭奠。很遗憾，因为疫情，无法参加返回参加了。岳父年轻时，当过教书先生，后来在村里当兽医，带过几个徒弟，是个文化人。岳父是以赏识的态度待我的。印象最深的一句话是：“年轻人，谁没有点脾气”，对我是很宽容的，很感谢他。#讲故事#,,,,讲故事,10,7,158,2022-09-23 22:17,微博 weibo.com,,,
4816990407759476,M77ZSwyAQ,5542012807,北漂男孩爱辽篮,#辽宁男篮冠军记忆#疫情无法在北京组织现场看球，但“北漂男孩爱辽篮”这面大旗陪着辽篮从青岛走到诸暨再到长春，也回到了家乡沈阳看看。见证了我辽夺取第二冠的全部历程。新赛季，我们也争取让这面旗帜飘在杭州体育馆的上空，“北漂男孩爱辽篮”也会一直陪着辽篮走下去。我也相信，重新相约在北京的日子，不会太遥远,,,,辽宁男篮冠军记忆,4,10,68,2022-09-23 22:31,辽宁男篮超话,"['https://wx1.sinaimg.cn/large/00633IHlly1h6gwpe5uiij31400u0tgj.jpg', 'https://wx4.sinaimg.cn/large/00633IHlly1h6gwpeetnrj31830u0k2d.jpg', 'https://wx3.sinaimg.cn/large/00633IHlly1h6gwpemxt4j31400u0dok.jpg']",,
4816956211337514,M776J5BWO,5046655068,湖南理工学院,【#国庆#放假通知已出，具体事项请查收】今日，理工关于国庆节放假通知等事项文件已下发，具体内容可点击下图查看。友友们在欢度国庆的同时，也要记得做好疫情防控哦～（小编：小羊）,,,,国庆,5,18,65,2022-09-23 20:15,湖南理工学院超话,"['https://wx3.sinaimg.cn/large/005vxfwogy1h6gszk7z9cj30uo14vgo0.jpg', 'https://wx1.sinaimg.cn/large/005vxfwogy1h6gszj4b94j30uo14uacg.jpg', 'https://wx3.sinaimg.cn/large/005vxfwogy1h6gszjm9cqj30uo14ugny.jpg', 'https://wx1.sinaimg.cn/large/005vxfwogy1h6gsulnmb5j30uo14v3z4.jpg']",,
4816960921012301,M77ek4flr,1893410897,鲍秀兰诊室,叶黄素能预防近视吗？孩子需不需要额外补充？#儿童近视##宝贝成长守护计划#近几年，疫情反反复复，孩子需要在家上网课，很多家长为了预防孩子近视，纷纷给孩子购买叶黄素补充剂或者保健品，群里也经常接到家长们相关方面的咨询。叶黄素真的能像传言那样预防或者治疗近视吗？▶叶黄素是什么？有什么功效？我们首先来看看什么是叶黄素。叶黄素是集中在眼睛黄斑部位的其中一种重要色素，人的中央视力就是靠黄斑区的细胞介导的。黄斑功能里有叶黄素、玉米黄素和消旋玉米黄素。其中玉米黄素、叶黄素人体不能自主合成，必须通过平时的饮食获得，在绿叶蔬菜中含量较为丰富。叶黄素在视网膜中可以有效吸收蓝光，抑制自由基的生成，是维持我们眼部健康的第一“大功臣”。从这个层面来看，叶黄素对孩子的眼睛确实很有益。▶叶黄素真的可以提升孩子视力吗？既然叶黄素在人体黄斑里承担着这么重要的角色，那是不是就说明叶黄素能防止和缓解近视呢？是否可以通过补充叶黄素从而达到提升视力，避免近视的效果呢？根据叶黄素和近视的相关文献，暂时并没有孩子服用叶黄素，对视力有提高的相关数据，甚至成人的相关资料也是比较少见的。2012年有一项研究表明，让近视在400度内的人，服用3个月的叶黄素补充剂，黄斑色素浓度有升高的现象，而400度以上的却没有任何变化。2017年针对65岁以上的人也做了一项研究，发现血液中叶黄素浓度高的人，近视的风险更低一些。虽然以上研究能说明叶黄素对人的视力有帮助，但那只是针对部分人群。而在这些仅有的研究中，参与研究的人数不多，且没有完全针对孩子的研究。而且，服用叶黄素补剂会不会有什么副作用，目前也没有明确的研究结果。所以说，额外补充叶黄素对儿童近视预防和改善是否有效，暂时还没有得到确切的理论支撑。不过基于叶黄素对眼睛的益处来说，从日常饮食中获取叶黄素是可以的。像菠菜、玉米、彩椒、猕猴桃、葡萄、南瓜等蔬菜水果中，都含有丰富的叶黄素，而且这些本身就是健康的食物，孩子多吃一点对身体是有好处的。至于额外通过补充剂来补充，目前在儿童方面没有安全剂量建议，建议家长慎重。▶5大法宝让孩子防止近视想要预防孩子近视，更重要的还是要从生活中入手做好防控，下面附上5大法宝：★外出佩戴太阳镜美国眼科视光学会曾经表明：孩子眼睛的通透性比成人更好，紫外线更容易到达视网膜。尤其是夏季出门，火辣辣的太阳就在头顶上，为孩子戴上太阳眼镜，能较好地阻挡强光，保护好眼睛。★减少或者避免近距离用眼看纸质书也好，看电子产品也好，注意不要长时间，或者尽量避免近距离用眼，这样可以减少患近视的风险。★注意养成良好的用眼习惯注意每次近距离用眼20分钟左右，就远眺6米距离以外的绿色景物20秒。★每天1-2小时户外活动根据近年的研究得知，孩子在户外活动的时间较长，近视的风险也更小，爸爸妈妈们有空就带宝宝多出去走走吧。★定期进行眼睛检查6周岁以上的学龄儿童，建议每年进行一次全面的眼科检查，包括视力、验光、散瞳验光、眼底检查和眼轴长度等相关项目。发现近视情况后，也不要过于担心，听从医生的指引，一般每隔3个月复查视力一次，按实际情况及时调整方案。补充剂也好，营养品也好，真正能预防和减轻孩子近视的因素，还是孩子自己本身。愿家长们，科学育儿，平时多关注孩子的用眼卫生，积极出外锻炼，平衡饮食，让孩子在父母的关爱上健康成长。,,,,"儿童近视,宝贝成长守护计划",38,4,32,2022-09-23 20:34,微博 weibo.com,"['https://wx3.sinaimg.cn/large/00248yFrly1h6ge56qnxij608u06ygm102.jpg', 'https://wx3.sinaimg.cn/large/00248yFrly1h6ge56rdo5j60er09caae02.jpg', 'https://wx2.sinaimg.cn/large/00248yFrly1h6ge56vkgwj60pz0ebwfu02.jpg']",,
4816997039478659,M78azDLPB,7626628174,仙女不掺假,我们也并不是不想呆在学校学校里也有很好的老师同学也有很好吃的饭菜每天也可以睡得很香但我们都只是二十多岁的年轻人甚至有些大学生二十岁还没到每个假期让我们远在他乡的学子日日夜夜期盼着可以见家人一面和家人在一起度过一个完整的假期而不是以疫情的理由将相聚的时光冲的稀碎在暑假的两个月里我很高兴我的家人们也很享受家人们在一起的时光现在的我们聚一次就少一次本来在外地求学就半年才能回一次家因为这两年疫情原因已经好几个中秋节都没有好好和家人一起吃饭了来开学的那天还和奶奶通了电话她说反正还有十一可以回来呢十一还可以看到你们仔细想想她们还有几个假期可以等我们呢疫情是不会结束的按照这个势头下去只会遥遥无期可人会老去啊不断的封校隔离让这个世上少了多少次见面的机会多了多少遗憾啊我真的写到这已经泪流满面了我爷爷奶奶今年已经七八十岁了她们真的没有多少年了我们总是自欺欺人他还健康呢她一定可以长命百岁可现实只有我们自己知道我真的好想见她们一面啊去跟她们说我还想她我最近都不敢打电话给她怕她们听到我们国庆不能回去的失望的声音我真的会崩溃！！！#安徽省大学生国庆假期只有3天#@安徽省教育局,,,安徽省教育局,安徽省大学生国庆假期只有3天,7,8,83,2022-09-23 22:57,OPPO Reno5 5G,,,
4816964520251563,M77k813rt,6113537860,违法乱纪胖丁逃亡计,#安徽省大学生国庆假期只有3天##安徽部分高校国庆放三天##安徽高校国庆放假安排##教育部反对高校一刀切封闭管理##安徽省大学生国庆假期只有3天#中华人民共和国教育部发了通知说疫情九不准专整治高校学生离校返乡受阻。接受投诉举报的。举报邮箱lxlx@moe.edu.cn,,,moe,"安徽省大学生国庆假期只有3天,安徽部分高校国庆放三天,安徽高校国庆放假安排,教育部反对高校一刀切封闭管理",8,5,111,2022-09-23 20:48,OPPO Reno6 Pro+ 5G,,,
4816967045220265,M77oclU1P,6365541675,超冰檸檬茶_,草拟吗的疫情😭我真的会恨死😭草拟吗啊😭😭,,,,,16,22,476,2022-09-23 20:58,,,,
4816953447288189,M772guzZr,5541403386,全球华语流行音乐金曲榜,#全球华语流行音乐金曲榜#报道全球华语流行音乐金曲榜冠军🏆明星都是咖[强][强][强]#全球华语流行音乐金曲榜七周年盛典#七周年盛典巡演启动：1⃣️2⃣️🈷️1⃣️8⃣️号广州站、1⃣️2⃣️🈷️2⃣️0⃣️号北京站！（如有疫情活动顺延）#全球华语流行音乐金曲榜颁奖盛典#年度盛典！明年5⃣️🈷️份左右落地，您最希望哪位偶像明星盛典现场拿大奖呢？12月让我们相约广州和北京，让我们拭目以待吧全球华语流行音乐金曲榜颁奖盛典之#全球华语流行音乐金曲榜广州七周年盛典#谁能斩获金曲榜七周年盛典：最佳金曲奖、最受欢迎男（女）歌手奖、最佳男（女）歌手奖、最具影响力男（女）歌手奖、最佳人气男（女）歌手奖、全能艺人奖六项超级大奖，决定权在你们手中哦#任嘉伦#@任嘉伦Allen#任嘉伦浮云##任嘉伦全球华语流行音乐金曲榜#入围年度盛典：最佳金曲奖、最佳男歌手奖最具影响力男歌手奖、最佳人气男歌手奖最受欢迎男歌手奖、全能艺人奖#任嘉伦全球华语流行音乐金曲榜颁奖盛典##陈娇#@陈娇艺人#甜美教主陈娇##陈娇许家豪一起牛起来##陈娇全球华语流行音乐金曲榜#入围年度盛典：最佳金曲奖#陈娇全球华语流行音乐金曲榜颁奖盛典##肖战#@X玖少年团肖战DAYTOY#肖战新歌光点##肖战光点发行两周年##肖战全球华语流行音乐金曲榜#入围年度盛典：最佳金曲奖、最佳男歌手奖最具影响力男歌手奖、最佳人气男歌手奖最受欢迎男歌手奖、全能艺人奖#肖战全球华语流行音乐金曲榜颁奖盛典##张靓颖#@张靓颖#张靓颖最可爱的人##张靓颖全球华语流行音乐金曲榜#入围年度盛典：最佳金曲奖、最佳女歌手奖最具影响力女歌手奖、最佳人气女歌手奖#张靓颖全球华语流行音乐金曲榜颁奖盛典##苏醒#@苏醒AllenSu#苏醒新歌更远的地方##苏醒全球华语流行音乐金曲榜#入围年度盛典：最佳金曲奖、最佳男歌手奖最具影响力男歌手奖、最佳人气男歌手奖#苏醒全球华语流行音乐金曲榜颁奖盛典##檀健次#@MIC檀健次JC-T#檀健次新歌灯火千万##檀健次全球华语流行音乐金曲榜#入围年度盛典：最佳金曲奖、最佳男歌手奖最具影响力男歌手奖、最佳人气男歌手奖#檀健次全球华语流行音乐金曲榜颁奖盛典##鞠婧祎#@鞠婧祎#鞠婧祎全球华语流行音乐金曲榜#入围年度盛典：最佳金曲奖、最佳女歌手奖最具影响力女歌手奖、最佳人气女歌手奖最受欢迎女歌手奖、全能艺人奖#鞠婧祎全球华语流行音乐金曲榜颁奖盛典##周深#@卡布叻_周深#周深新歌光亮##周深新歌光亮mv##周深全球华语流行音乐金曲榜#入围年度盛典：最佳男歌手奖、最佳人气男歌手奖最受欢迎男歌手奖、具影响力男歌手奖#周深全球华语流行音乐金曲榜颁奖盛典#金曲榜年度盛典！最受欢迎男（女）歌手奖yyds,,,"任嘉伦Allen,陈娇艺人,X玖少年团肖战DAYTOY,张靓颖,苏醒AllenSu,MIC檀健次JC-T,鞠婧祎,卡布叻_周深","全球华语流行音乐金曲榜,全球华语流行音乐金曲榜七周年盛典,全球华语流行音乐金曲榜颁奖盛典,全球华语流行音乐金曲榜广州七周年盛典,任嘉伦,任嘉伦浮云,任嘉伦全球华语流行音乐金曲榜,任嘉伦全球华语流行音乐金曲榜颁奖盛典,陈娇,甜美教主陈娇,陈娇许家豪一起牛起来,陈娇全球华语流行音乐金曲榜,陈娇全球华语流行音乐金曲榜颁奖盛典,肖战,肖战新歌光点,肖战光点发行两周年,肖战全球华语流行音乐金曲榜,肖战全球华语流行音乐金曲榜颁奖盛典,张靓颖,张靓颖最可爱的人,张靓颖全球华语流行音乐金曲榜,张靓颖全球华语流行音乐金曲榜颁奖盛典,苏醒,苏醒新歌更远的地方,苏醒全球华语流行音乐金曲榜,苏醒全球华语流行音乐金曲榜颁奖盛典,檀健次,檀健次新歌灯火千万,檀健次全球华语流行音乐金曲榜,檀健次全球华语流行音乐金曲榜颁奖盛典,鞠婧祎,鞠婧祎全球华语流行音乐金曲榜,鞠婧祎全球华语流行音乐金曲榜颁奖盛典,周深,周深新歌光亮,周深新歌光亮mv,周深全球华语流行音乐金曲榜,周深全球华语流行音乐金曲榜颁奖盛典",433,198,3823,2022-09-23 20:04,iPhone 6s Plus(土豪金),,,
