,,Annual Mean Annual MRT (C),,,,,Annual Mean Solar Gains ,,,,,Volumne Flow Rate ,,,,,Total Ventilation Heat Gain [W],,,,,Total Ventilation Heat Loss [W],,,,,Daylight - Glare percentage ,,,,,Cooing Energy Uses,,,,,Lighting Energy Uses,,,,,Total Energy Uses,,,,,Embodied Carbon,,,,,
194,102.2651014,29.44078,29.675,30.52942,26.91333,24.62115,1211.935137,1441.53098,1292.253251,1023.544262,925.3338407,4.396504068,4.672845399,5.54300557,8.894444921,6.069801697,5.756916861,4.321709129,2.761316779,7.161996337,4.651972962,679.2743494,824.6794766,729.5717935,611.815052,564.7104985,0.045655051,0.033347494,0.036561899,0.052769298,0.060155239,163802.9424,140517.4148,218692.4185,188071.1932,64654.25769,141.6817538,139.4930582,151.8889552,141.9813834,175.2764163,163944.6241,140656.9079,218844.3075,188213.1746,64829.5341,,,,,,
252,102.8559528,29.03438,29.20609,30.10339,26.55834,24.32042,831.3213186,1036.538845,903.8233616,706.8852596,638.3588129,4.396149583,4.672340114,5.542578644,8.894073484,6.069471325,6.345114257,4.464590316,4.084143539,10.69755286,4.075824003,509.8445492,634.3950076,557.5878495,473.4191156,438.2548124,0.071018968,0.057136788,0.06863374,0.069341474,0.09724019,161710.0824,138408.3274,217098.8927,187033.1869,63941.27841,156.4930648,152.8449785,168.645319,158.3333687,212.8041638,161866.5754,138561.1724,217267.538,187191.5203,64154.08258,,,,,,
468,103.0100638,29.03249,29.20406,30.10189,26.55682,24.31938,829.8579547,1034.963212,902.5542091,705.6901378,637.4325074,4.39614729,4.672337516,5.542577045,8.894071022,6.06947016,6.352766416,4.469669435,4.095039491,10.71205675,4.075385369,509.1556363,633.6436437,557.0299753,472.8760663,437.8403112,0.071018968,0.057136788,0.06863374,0.069341474,0.09724019,161702.1607,138400.6064,217094.3429,187028.692,63938.39907,156.4939159,152.8453039,168.6455141,158.3343376,212.8047255,161858.6546,138553.4517,217262.9884,187187.0264,64151.20379,,,,,,
139,103.6620261,29.13178,29.325,30.2091,26.6453,24.39282,917.2514378,1133.897643,994.4258446,780.1692346,704.7579619,4.396229749,4.672466005,5.542683524,8.894153087,6.06955052,5.982200175,4.33779297,3.451486534,9.392442914,4.149429067,547.8382241,680.0162634,597.3426273,505.0511349,467.1776397,0.043008381,0.047366185,0.06392987,0.074138683,0.077404053,162176.5461,138892.5889,217450.2255,187260.3796,64094.16393,150.0325843,147.0325837,161.8792247,151.2273523,197.7939183,162326.5787,139039.6214,217612.1047,187411.607,64291.95785,,,,,,
129,103.8658165,29.1038,29.29234,30.18007,26.62093,24.37321,891.9096569,1106.332684,968.6515063,758.9745243,685.8201611,4.396200626,4.672429237,5.542660389,8.894133986,6.069532147,6.040431009,4.3704301,3.585305038,9.699784384,4.11712847,536.6531468,667.1734709,586.1337896,495.9556511,459.1322666,0.056021173,0.0528887,0.062646996,0.071740078,0.082578698,162039.295,138753.9323,217349.6673,187191.4829,64048.75846,152.7941225,149.5927795,164.730157,154.433448,204.8774519,162192.0891,138903.525,217514.3975,187345.9164,64253.63591,,,,,,
127,104.1592479,29.01841,29.1886,30.09057,26.54553,24.31289,818.1905189,1022.409237,892.4351355,696.1880156,630.0482103,4.396138859,4.672322317,5.542566189,8.894054425,6.069466766,6.456685246,4.513188495,4.180445815,10.82195565,4.061366929,504.1175744,627.9125289,552.8557571,468.8780023,435.1709806,0.094838994,0.065632965,0.064998931,0.078717837,0.108020699,161643.6314,138344.2984,217064.0839,186995.2304,63921.14388,162.1262811,157.8436121,174.3432741,164.5094573,225.1693771,161805.7577,138502.142,217238.4271,187159.7398,64146.31326,,,,,,
331,104.6058211,29.19217,29.3963,30.27414,26.69873,24.43778,973.2896868,1194.768535,1052.842993,827.2849122,747.896185,4.39627772,4.672541827,5.542739495,8.894219368,6.069601719,5.872196905,4.308035618,3.198536076,8.737237261,4.231576416,572.5470668,708.4809905,622.9963236,525.3565215,485.7960557,0.049625055,0.042268479,0.050032072,0.070649804,0.067270375,162481.7929,139204.4308,217683.642,187410.4201,64195.44011,145.2845225,142.631396,155.988447,146.0902681,185.204957,162627.0774,139347.0622,217839.6304,187556.5104,64380.64506,,,,,,
296,105.0189215,28.96671,29.12609,30.03917,26.50021,24.27721,776.3679661,974.1195994,850.3419826,660.2772537,599.2476614,4.396088843,4.672253924,5.542505325,8.894005337,6.069430867,6.903872354,4.713017633,4.644553098,11.51654849,4.060399716,485.6582903,605.2303979,534.3670509,453.2299818,421.4345242,0.094397883,0.065632965,0.063716057,0.077409507,0.110392411,161418.3055,138112.0773,216909.8485,186878.4082,63843.15391,162.5137181,158.1638208,174.71429,164.9915899,225.7777978,161580.8192,138270.2411,217084.5628,187043.3998,64068.93171,,,,,,
143,105.1706608,29.01967,29.19216,30.0953,26.54792,24.31621,819.8575468,1025.279311,896.0970816,698.2402351,632.7131665,4.396141745,4.672321463,5.542574412,8.894053138,6.069473081,6.462675424,4.521096018,4.140168298,10.71478379,4.061327625,504.7876574,629.2574561,554.5101478,469.6908621,436.4106658,0.095721217,0.066057774,0.063502245,0.078499782,0.10931436,161653.0997,138358.7063,217079.7903,186996.0195,63923.16921,162.4496801,158.0815336,174.6496361,164.8715145,225.6907508,161815.5494,138516.7878,217254.44,187160.891,64148.85996,,,,,,
383,105.5846929,29.17865,29.38184,30.26199,26.68767,24.42961,960.9098842,1182.169222,1041.397737,817.3684222,739.4738377,4.396272058,4.672525961,5.542733566,8.894205532,6.069590594,5.897858565,4.318108515,3.240698939,8.82719915,4.210946533,567.062149,702.6394698,618.0719034,521.0574228,482.2913206,0.051168946,0.045454545,0.058798375,0.072394243,0.070935748,162414.9282,139140.4741,217639.2286,187374.6105,64172.86086,146.897341,143.9395955,158.0191253,147.4753858,189.2942206,162561.8255,139284.4137,217797.2477,187522.0859,64362.15508,,,,,,
50,105.9469004,29.02471,29.20048,30.10329,26.55335,24.32088,824.7153438,1031.991197,902.6791942,702.9512525,637.5131466,4.39614567,4.672329164,5.542582668,8.894059387,6.069476248,6.439895382,4.5135567,4.070569096,10.58346569,4.068799219,506.7690383,632.3194165,557.3310171,471.5528587,438.2093097,0.087119541,0.063296517,0.067992303,0.070431749,0.101121173,161676.5531,138387.7066,217101.2373,187004.436,63927.17344,158.6842703,154.5061588,170.8383307,160.4408073,217.5337686,161835.2374,138542.2128,217272.0757,187164.8768,64144.70721,,,,,,
189,106.4869719,28.96868,29.13268,30.0469,26.50427,24.28253,778.4907664,978.9035559,855.8461035,663.3504314,603.2287981,4.396092735,4.672257753,5.54251519,8.894010023,6.069436645,6.891483758,4.713478128,4.559093976,11.32863802,4.056673811,486.5264669,607.5371554,536.9455263,454.481069,423.3136075,0.094618438,0.065420561,0.06392987,0.076973397,0.10996119,161429.8463,138133.936,216930.9331,186877.4635,63844.00873,162.5058689,158.1631801,174.6872446,164.9803098,225.7633656,161592.3522,138292.0992,217105.6203,187042.4438,64069.77209,,,,,,
370,106.6166487,29.11777,29.31253,30.20144,26.6357,24.38841,905.5101676,1123.086006,986.5541195,771.7050183,699.0838294,4.396213999,4.672445052,5.542677605,8.894141938,6.069549106,6.021509636,4.366817249,3.479813422,9.411014475,4.13177501,542.5674545,675.0352607,594.1884414,501.3770396,465.1460121,0.058006176,0.0528887,0.061364122,0.072830353,0.082147477,162114.5845,138841.5431,217422.6321,187221.501,64072.30798,152.9811436,149.7148909,164.9490306,154.6468354,205.1140165,162267.5656,138991.2579,217587.5811,187376.1479,64277.422,,,,,,
460,106.9314341,29.35219,29.57776,30.44061,26.83795,24.55693,1125.525307,1354.019215,1207.158439,953.2084128,862.2093681,4.396419745,4.67273142,5.542914599,8.894368485,6.069735325,5.750566178,4.290639931,2.846731488,7.53491601,4.483780807,640.3789987,783.3679878,691.5207949,580.587309,536.4994032,0.044331716,0.034197111,0.039341458,0.058874836,0.0614489,163322.0997,140047.3652,218328.5431,187828.9414,64486.18895,142.3695683,140.1891197,152.8071297,142.8901471,177.5194961,163464.4692,140187.5543,218481.3503,187971.8316,64663.70845,,,,,,
83,107.3066215,29.21825,29.42853,30.30546,26.7231,24.46027,998.1669826,1222.366476,1080.666547,848.8051278,768.5640893,4.396303284,4.672571825,5.542776877,8.894247892,6.069625221,5.835789485,4.306626426,3.105102238,8.430349899,4.267312418,583.5441767,721.4916241,635.4300656,534.735687,495.0792095,0.048742832,0.042056075,0.047893949,0.070213694,0.065976714,162619.2022,139350.6109,217799.971,187474.1958,64241.3056,145.0479188,142.3953887,155.7002437,145.8197565,184.5547609,162764.2501,139493.0063,217955.6712,187620.0156,64425.86036,,,,,,
131,107.666537,29.0421,29.22521,30.12651,26.57097,24.33724,839.5287447,1051.105775,921.1623847,716.8616378,651.061828,4.3961519,4.672353791,5.542606054,8.894082078,6.069494309,6.329288345,4.475704767,3.896146357,10.23266535,4.072389017,513.3239522,641.437615,565.6676914,477.6276568,444.4346016,0.085355095,0.063084112,0.06777849,0.070431749,0.100258732,161757.9534,138482.8134,217171.4672,187038.5119,63951.51059,158.5340661,154.4675934,170.83899,160.4712219,217.4633625,161916.4874,138637.281,217342.3062,187198.9831,64168.97395,,,,,,
37,108.0222763,29.0434,29.22744,30.12886,26.57255,24.33892,840.708501,1052.826796,922.9936885,718.1088356,652.4073318,4.396149901,4.672354491,5.542608144,8.89408468,6.069495713,6.34294081,4.474182928,3.880729279,10.19386222,4.072929823,513.8730059,642.2657384,566.5071065,478.1665297,445.0679855,0.085355095,0.063084112,0.06777849,0.070649804,0.100258732,161764.6239,138491.5512,217178.5557,187040.4877,63953.06954,158.5337184,154.4674375,170.8389074,160.4712192,217.4621018,161923.1576,138646.0187,217349.3946,187200.9589,64170.53165,,,,,,
113,108.3802789,28.90829,29.05472,29.98521,26.44715,24.24169,730.9435677,920.8131115,806.5090869,619.5541163,567.1584694,4.396040797,4.67217375,5.542425987,8.89394443,6.069399486,7.644569833,5.273192206,5.350815645,12.24449664,4.072233081,466.0642114,580.8362471,515.8506502,435.6588523,407.9906961,0.108513454,0.071580289,0.072054736,0.091801134,0.124407072,161186.559,137872.6598,216766.4011,186732.2809,63754.93981,170.9133228,165.9180251,182.8503052,174.8200724,242.0952611,161357.4723,138038.5778,216949.2514,186907.101,63997.03507,,,,,,
175,109.0659143,29.22325,29.43542,30.31312,26.72855,24.46592,1003.250148,1228.325473,1087.306281,853.6080176,773.562894,4.396308663,4.672578406,5.542786851,8.89425425,6.069630447,5.83443413,4.310710848,3.082889351,8.345990866,4.276319729,585.7655163,724.2872001,638.4548436,536.8241404,497.3790481,0.048742832,0.041631266,0.047466325,0.070213694,0.065976714,162648.0368,139383.2217,217828.5532,187485.474,64249.84404,145.048065,142.3953602,155.7002671,145.8197368,184.5606768,162793.0848,139525.617,217984.2534,187631.2937,64434.40471,,,,,,
473,109.1237517,29.40575,29.63705,30.49532,26.88396,24.59645,1177.901427,1407.335387,1259.392259,996.1081501,900.9956306,4.396477653,4.672799469,5.542967219,8.894417184,6.069776844,5.760584253,4.310853916,2.792562891,7.284494214,4.585843381,663.8447741,808.4937793,714.8594149,599.563647,553.8011867,0.045434495,0.033347494,0.036775711,0.053205408,0.06037085,163613.3359,140333.5382,218551.7358,187974.6111,64587.4486,141.7179335,139.5112754,151.9453141,142.0120288,175.3796876,163755.0538,140473.0495,218703.6811,188116.6232,64762.82829,,,,,,
53,109.606806,29.04638,29.23407,30.13656,26.57731,24.3429,844.5943961,1058.691033,929.6400303,722.5923061,657.388868,4.396154307,4.672361741,5.542619429,8.894085063,6.069502373,6.346324743,4.478999274,3.825330804,10.05343622,4.090695404,515.2929695,644.8004944,569.2705283,479.7831886,446.6703142,0.04675783,0.051614274,0.063288433,0.066724815,0.082147477,161782.8868,138516.0785,217198.0664,187044.3227,63951.43483,152.0882562,148.9803057,163.9938737,153.5931701,203.0460416,161934.9751,138665.0588,217362.0603,187197.9158,64154.48087,,,,,,
213,109.8930579,29.03879,29.22501,30.12957,26.57109,24.3391,837.8439375,1051.188616,923.2928814,717.111742,652.7658877,4.396146569,4.672349783,5.542612436,8.89407543,6.069498328,6.365862352,4.496356236,3.872063413,10.12574943,4.078068316,512.3882769,641.4009406,566.6820531,477.5518642,445.0709501,0.07300397,0.056924384,0.067564678,0.069777584,0.0974558,161749.0876,138482.1605,217178.4272,187026.1623,63942.4873,156.406301,152.6392434,168.3723471,157.9414836,212.424044,161905.4939,138634.7997,217346.7995,187184.1037,64154.91134,,,,,,
103,110.3106289,29.07094,29.26327,30.16304,26.59943,24.36139,866.2290505,1082.710602,952.4256044,741.1895066,674.2002807,4.396176382,4.672388322,5.54263905,8.894112771,6.069520593,6.21656222,4.437311042,3.664496483,9.728036905,4.108861243,524.8520867,656.0328284,579.3102408,487.8464858,454.062954,0.043449493,0.049490229,0.063502245,0.066288705,0.079560155,161900.85,138637.7829,217287.9232,187102.7766,63991.64984,151.437224,148.3231302,163.2591575,152.8397126,201.4408783,162052.2872,138786.106,217451.1824,187255.6163,64193.09072,,,,,,
179,110.7872005,29.01986,29.20363,30.11314,26.55604,24.32775,822.6807999,1034.509402,909.500378,705.0441905,642.7061395,4.396141487,4.672322724,5.542593647,8.894064241,6.069486041,6.49653306,4.545592954,3.978863036,10.29103114,4.073425123,505.5859549,633.4575618,560.5803105,472.2200046,440.5809164,0.073665637,0.05671198,0.067564678,0.069995639,0.09724019,161667.2531,138400.0536,217126.7585,186981.7034,63912.60869,156.4963593,152.6553248,168.3741408,157.9604914,212.4367075,161823.7494,138552.7089,217295.1327,187139.6639,64125.04539,,,,,,
411,110.885778,28.91287,29.06778,30.00231,26.45907,24.25369,736.2926057,930.9757373,819.2792371,628.595752,576.6557741,4.396046889,4.67218952,5.542443386,8.89395367,6.069408598,7.602915946,5.210510329,5.124161599,11.82659346,4.063630468,468.1466612,585.3938516,521.596253,439.3748899,412.2684043,0.107851787,0.070730671,0.070985675,0.08853031,0.124191462,161215.0919,137915.5889,216810.3475,186740.1818,63760.374,170.2436002,165.1012207,182.1537054,173.7058405,240.4964649,161385.3355,138080.6902,216992.5012,186913.8877,64000.87047,,,,,,
377,111.5056393,28.93537,29.10018,30.02986,26.48283,24.27247,754.1642511,954.7902644,840.7561861,646.5992366,592.4627815,4.396065795,4.672224615,5.542490605,8.893982988,6.069429173,7.295767772,4.954143951,4.743376962,11.35754132,4.049126314,475.7856093,596.3998357,530.8917868,447.0433492,419.188939,0.100352889,0.067969414,0.06392987,0.080026167,0.12225097,161306.676,138022.1767,216882.8122,186790.8812,63792.69997,167.6829736,162.1239676,179.028159,169.9367962,234.8977269,161474.359,138184.3007,217061.8403,186960.818,64027.59769,,,,,,
342,111.6973401,29.27352,29.49283,30.36633,26.77297,24.50389,1050.964017,1278.515704,1136.266023,893.4868821,809.9031193,4.396351005,4.672636682,5.542834504,8.894295864,6.069673516,5.789057284,4.301494019,2.959534327,7.93822806,4.356266579,606.8967717,747.9168084,660.1906629,554.2981122,513.4599058,0.047198941,0.036321155,0.043190079,0.064980375,0.063389392,162911.8181,139648.6493,218032.608,187615.7285,64339.67687,143.3973493,141.0280193,153.9713743,143.9724154,180.2190367,163055.2155,139789.6773,218186.5794,187759.701,64519.89591,,,,,,
233,112.1533331,28.90932,29.06494,30.00289,26.45842,24.2553,733.8009373,928.9696739,819.3377828,627.8948261,576.9006019,4.396045389,4.672185046,5.54244488,8.893952946,6.069411209,7.64318619,5.255489834,5.131302653,11.76174024,4.059817904,467.1120761,584.6361261,521.857141,439.1606628,412.7872977,0.107410675,0.073491929,0.076544794,0.099433057,0.129366106,161205.0223,137909.1973,216814.2342,186730.077,63757.03419,173.5548895,168.0222266,185.678754,177.4023403,247.3137113,161378.5772,138077.2195,216999.913,186907.4794,64004.3479,,,,,,
428,112.5273,28.94529,29.11517,30.04378,26.49404,24.28149,762.7196138,966.3190303,851.9321193,655.5338649,600.7693797,4.396072276,4.672237503,5.542507755,8.894002301,6.069438023,7.169741736,4.879517683,4.59418013,11.12109419,4.051316698,479.2412256,601.6624438,535.6845551,450.7205324,422.5702293,0.092853992,0.063508921,0.062219371,0.076973397,0.111254851,161348.7306,138072.8938,216918.5187,186810.3599,63802.76466,162.9552974,158.2300468,174.7081562,164.8389742,226.361144,161511.6859,138231.1238,217093.2269,186975.1989,64029.1258,,,,,,
466,112.9478336,29.16478,29.37204,30.26129,26.68215,24.43001,951.037524,1174.330689,1039.538282,812.6706796,738.6474062,4.396260595,4.672518839,5.542743078,8.89419772,6.069589343,5.960308463,4.356000403,3.235529975,8.710576079,4.211377391,562.2787444,698.8630742,617.5537597,518.8199345,482.175369,0.05094839,0.045454545,0.057729314,0.070431749,0.071366969,162364.1139,139107.62,217635.4818,187334.0134,64147.8689,146.7365555,143.739876,157.7716382,147.2684317,188.8276903,162510.8505,139251.3599,217793.2534,187481.2818,64336.69659,,,,,,
225,113.1289589,29.08691,29.28372,30.18533,26.61666,24.37738,881.9977563,1100.50338,971.9479861,756.2537637,688.9320258,4.396194374,4.672412901,5.542655561,8.894126206,6.069534282,6.173425621,4.431732962,3.547441859,9.408026505,4.133611946,531.561304,664.2294878,587.8639771,494.1559624,460.4950207,0.037935598,0.045879354,0.065212743,0.068251199,0.075679172,161987.54,138731.3178,217367.0149,187140.7272,64017.53858,149.9539803,146.8063876,161.5219651,150.8822146,197.0937966,162137.494,138878.1242,217528.5368,187291.6094,64214.63238,,,,,,
410,113.5685868,28.95233,29.12494,30.05409,26.5024,24.28903,768.7851265,973.9899566,860.1681273,662.079411,606.9901914,4.396081141,4.672243399,5.542519105,8.894007633,6.069446356,7.083320011,4.840359388,4.492992733,10.9318536,4.050477542,481.8413412,605.2280366,539.335386,453.530738,425.3787661,0.093295104,0.063508921,0.062219371,0.077845617,0.110823631,161381.787,138110.9993,216949.3209,186825.0715,63812.41004,162.9512743,158.2091358,174.7071248,164.77706,226.3748834,161544.7383,138269.2085,217124.028,186989.8486,64038.78493,,,,,,
224,113.8533173,28.87126,29.01518,29.96256,26.41985,24.22709,704.4916348,893.0265162,788.3637828,599.7624437,553.8006382,4.396012721,4.672123497,5.542407626,8.893920247,6.069379692,8.159051192,5.759489278,5.851329095,12.43864423,4.095420008,454.3597885,568.0928694,508.5884527,426.9320623,402.4407038,0.106307896,0.073916737,0.075475732,0.100305277,0.128719276,161052.8144,137742.2638,216705.1559,186625.1694,63686.99645,173.7173436,168.1810876,185.6891573,177.6481118,247.5150398,161226.5318,137910.4449,216890.8451,186802.8175,63934.51149,,,,,,
80,114.3741983,28.88422,29.03426,29.98112,26.43709,24.24002,716.2929504,908.0741684,803.5574981,613.289256,565.8191977,4.396027975,4.672149404,5.542428281,8.893936504,6.069395829,7.990778533,5.567822019,5.533079138,12.03562965,4.088867691,459.0914633,574.6548311,514.8261334,432.3675852,407.2058474,0.099911778,0.069031436,0.061364122,0.080680331,0.122682191,161108.928,137806.2668,216753.19,186662.2689,63707.25352,167.9143579,162.3300787,179.0530096,170.2386213,235.0650278,161276.8423,137968.5968,216932.243,186832.5075,63942.31855,,,,,,
295,114.5308142,29.27823,29.49846,30.37372,26.77852,24.50956,1056.244849,1283.913082,1143.08389,898.6875975,815.1744352,4.3963538,4.672643624,5.542841557,8.894301408,6.06968082,5.79736345,4.307807484,2.945058627,7.86894389,4.369364506,609.1428648,750.3835094,663.2692588,556.514082,515.8406477,0.047198941,0.036321155,0.043190079,0.06345399,0.063389392,162941.8165,139680.499,218063.3603,187628.4793,64348.94817,143.397605,141.0304424,153.9713951,143.9113355,180.2187293,163085.2141,139821.5294,218217.3317,187772.3906,64529.1669,,,,,,
