年份,地级市,邻1,邻2,邻3
2015,蚌埠市,阜阳市,宿州市,滁州市
2015,淮南市,铜陵市,亳州市,宣城市
2015,滁州市,阜阳市,蚌埠市,马鞍山市
2015,六安市,宣城市,亳州市,铜陵市
2015,马鞍山市,安庆市,滁州市,阜阳市
2015,芜湖市,安庆市,马鞍山市,滁州市
2015,宣城市,亳州市,六安市,铜陵市
2015,铜陵市,淮南市,亳州市,宣城市
2015,池州市,黄山市,淮北市,淮南市
2015,安庆市,马鞍山市,滁州市,阜阳市
2015,黄山市,池州市,淮北市,淮南市
2015,成都市,绵阳市,德阳市,宜宾市
2015,自贡市,内江市,眉山市,资阳市
2015,攀枝花市,遂宁市,广安市,眉山市
2015,泸州市,达州市,凉山彝族自治州,乐山市
2015,德阳市,宜宾市,南充市,绵阳市
2015,绵阳市,德阳市,宜宾市,南充市
2015,广元市,雅安市,巴中市,遂宁市
2015,遂宁市,攀枝花市,广安市,眉山市
2015,内江市,自贡市,资阳市,乐山市
2015,乐山市,凉山彝族自治州,资阳市,达州市
2015,南充市,宜宾市,德阳市,泸州市
2015,眉山市,广安市,攀枝花市,自贡市
2015,宜宾市,南充市,德阳市,泸州市
2015,广安市,眉山市,攀枝花市,遂宁市
2015,达州市,泸州市,凉山彝族自治州,乐山市
2015,雅安市,巴中市,广元市,阿坝藏族羌族自治州
2015,巴中市,雅安市,广元市,阿坝藏族羌族自治州
2015,资阳市,乐山市,凉山彝族自治州,内江市
2015,阿坝藏族羌族自治州,甘孜藏族自治州,巴中市,雅安市
2015,甘孜藏族自治州,阿坝藏族羌族自治州,巴中市,雅安市
2015,凉山彝族自治州,乐山市,达州市,泸州市
2015,兰州市,庆阳市,天水市,酒泉市
2015,嘉峪关市,临夏回族自治州,金昌市,甘南藏族自治州
2015,金昌市,临夏回族自治州,嘉峪关市,定西市
2015,白银市,武威市,张掖市,平凉市
2015,天水市,酒泉市,庆阳市,白银市
2015,武威市,白银市,张掖市,平凉市
2015,张掖市,平凉市,武威市,陇南市
2015,平凉市,张掖市,陇南市,定西市
2015,酒泉市,天水市,庆阳市,白银市
2015,庆阳市,天水市,酒泉市,白银市
2015,定西市,陇南市,平凉市,张掖市
2015,陇南市,定西市,平凉市,张掖市
2015,临夏回族自治州,金昌市,嘉峪关市,甘南藏族自治州
2015,甘南藏族自治州,嘉峪关市,临夏回族自治州,金昌市
2015,昆明市,曲靖市,玉溪市,红河哈尼族彝族自治州
2015,曲靖市,玉溪市,红河哈尼族彝族自治州,大理白族自治州
2015,玉溪市,红河哈尼族彝族自治州,大理白族自治州,曲靖市
2015,保山市,普洱市,临沧市,文山壮族苗族自治州
2015,昭通市,文山壮族苗族自治州,楚雄彝族自治州,保山市
2015,丽江市,德宏傣族景颇族自治州,西双版纳傣族自治州,迪庆藏族自治州
2015,普洱市,临沧市,保山市,文山壮族苗族自治州
2015,临沧市,普洱市,保山市,西双版纳傣族自治州
2015,楚雄彝族自治州,昭通市,文山壮族苗族自治州,大理白族自治州
2015,红河哈尼族彝族自治州,玉溪市,大理白族自治州,曲靖市
2015,文山壮族苗族自治州,昭通市,楚雄彝族自治州,保山市
2015,西双版纳傣族自治州,德宏傣族景颇族自治州,丽江市,临沧市
2015,大理白族自治州,楚雄彝族自治州,昭通市,文山壮族苗族自治州
2015,德宏傣族景颇族自治州,丽江市,西双版纳傣族自治州,迪庆藏族自治州
2015,怒江傈僳族自治州,迪庆藏族自治州,丽江市,德宏傣族景颇族自治州
2015,迪庆藏族自治州,怒江傈僳族自治州,丽江市,德宏傣族景颇族自治州
2015,西安市,榆林市,咸阳市,宝鸡市
2015,铜川市,商洛市,安康市,汉中市
2015,宝鸡市,渭南市,咸阳市,延安市
2015,咸阳市,宝鸡市,榆林市,渭南市
2015,渭南市,延安市,宝鸡市,汉中市
2015,延安市,汉中市,渭南市,宝鸡市
2015,汉中市,延安市,安康市,渭南市
2015,榆林市,咸阳市,宝鸡市,渭南市
2015,安康市,商洛市,汉中市,延安市
2015,福州市,泉州市,厦门市,漳州市
2015,厦门市,漳州市,龙岩市,三明市
2015,莆田市,三明市,龙岩市,宁德市
2015,三明市,龙岩市,莆田市,宁德市
2015,泉州市,福州市,厦门市,漳州市
2015,漳州市,厦门市,龙岩市,三明市
2015,南平市,宁德市,莆田市,三明市
2015,龙岩市,三明市,莆田市,宁德市
2015,宁德市,南平市,莆田市,三明市
2015,南宁市,柳州市,桂林市,玉林市
2015,柳州市,桂林市,玉林市,南宁市
2015,桂林市,柳州市,玉林市,梧州市
2015,梧州市,百色市,钦州市,北海市
2015,北海市,贵港市,钦州市,百色市
2015,防城港市,河池市,崇左市,来宾市
2015,钦州市,百色市,北海市,贵港市
2015,贵港市,北海市,钦州市,百色市
2015,玉林市,梧州市,百色市,桂林市
2015,百色市,钦州市,北海市,梧州市
2015,贺州市,来宾市,河池市,防城港市
2015,河池市,防城港市,来宾市,崇左市
2015,来宾市,河池市,防城港市,贺州市
2015,崇左市,防城港市,河池市,来宾市
2015,郑州市,洛阳市,南阳市,许昌市
2015,开封市,平顶山市,驻马店市,商丘市
2015,洛阳市,南阳市,许昌市,周口市
2015,平顶山市,开封市,驻马店市,商丘市
2015,安阳市,信阳市,焦作市,商丘市
2015,鹤壁市,漯河市,三门峡市,濮阳市
2015,新乡市,焦作市,信阳市,安阳市
2015,焦作市,信阳市,新乡市,安阳市
2015,濮阳市,三门峡市,开封市,漯河市
2015,许昌市,周口市,新乡市,焦作市
2015,漯河市,三门峡市,鹤壁市,濮阳市
2015,三门峡市,濮阳市,漯河市,开封市
2015,南阳市,洛阳市,许昌市,周口市
2015,商丘市,驻马店市,安阳市,信阳市
2015,信阳市,安阳市,焦作市,商丘市
2015,周口市,许昌市,新乡市,焦作市
2015,驻马店市,商丘市,安阳市,信阳市
2015,哈尔滨市,大庆市,绥化市,齐齐哈尔市
2015,齐齐哈尔市,绥化市,牡丹江市,佳木斯市
2015,鸡西市,黑河市,双鸭山市,鹤岗市
2015,鹤岗市,伊春市,七台河市,大兴安岭地区
2015,双鸭山市,黑河市,鸡西市,鹤岗市
2015,大庆市,绥化市,齐齐哈尔市,牡丹江市
2015,伊春市,鹤岗市,七台河市,大兴安岭地区
2015,佳木斯市,鸡西市,黑河市,牡丹江市
2015,七台河市,伊春市,鹤岗市,大兴安岭地区
2015,牡丹江市,齐齐哈尔市,绥化市,佳木斯市
2015,黑河市,双鸭山市,鸡西市,鹤岗市
2015,绥化市,齐齐哈尔市,牡丹江市,佳木斯市
2015,大兴安岭地区,七台河市,伊春市,鹤岗市
2015,武汉市,宜昌市,襄阳市,荆州市
2015,黄石市,十堰市,荆门市,咸宁市
2015,十堰市,黄石市,荆门市,孝感市
2015,宜昌市,襄阳市,荆州市,黄冈市
2015,襄阳市,宜昌市,荆州市,黄冈市
2015,鄂州市,随州市,恩施土家族苗族自治州,咸宁市
2015,荆门市,孝感市,十堰市,黄石市
2015,孝感市,荆门市,黄冈市,荆州市
2015,荆州市,黄冈市,孝感市,荆门市
2015,黄冈市,荆州市,孝感市,荆门市
2015,咸宁市,黄石市,随州市,十堰市
2015,随州市,鄂州市,恩施土家族苗族自治州,咸宁市
2015,恩施土家族苗族自治州,鄂州市,随州市,咸宁市
2015,乌鲁木齐市,伊犁哈萨克自治州,昌吉回族自治州,巴音郭楞蒙古自治州
2015,克拉玛依市,塔城地区,喀什地区,阿克苏地区
2015,吐鲁番地区,阿勒泰地区,和田地区,博尔塔拉蒙古自治州
2015,哈密地区,博尔塔拉蒙古自治州,塔城地区,和田地区
2015,昌吉回族自治州,巴音郭楞蒙古自治州,阿克苏地区,喀什地区
2015,伊犁哈萨克自治州,昌吉回族自治州,巴音郭楞蒙古自治州,阿克苏地区
2015,塔城地区,克拉玛依市,哈密地区,喀什地区
2015,阿勒泰地区,和田地区,吐鲁番地区,博尔塔拉蒙古自治州
2015,博尔塔拉蒙古自治州,和田地区,阿勒泰地区,吐鲁番地区
2015,巴音郭楞蒙古自治州,昌吉回族自治州,阿克苏地区,喀什地区
2015,阿克苏地区,喀什地区,克拉玛依市,塔城地区
2015,克孜勒苏柯尔克孜自治州,吐鲁番地区,阿勒泰地区,和田地区
2015,喀什地区,阿克苏地区,克拉玛依市,塔城地区
2015,和田地区,阿勒泰地区,吐鲁番地区,博尔塔拉蒙古自治州
2016,北京市,
2016,天津市,
2016,长春市,吉林市,松原市,四平市
2016,吉林市,松原市,四平市,通化市
2016,四平市,通化市,辽源市,松原市
2016,辽源市,白城市,白山市,通化市
2016,通化市,辽源市,四平市,白城市
2016,白山市,白城市,辽源市,通化市
2016,松原市,四平市,通化市,吉林市
2016,白城市,白山市,辽源市,通化市
2016,上海市,
2016,杭州市,宁波市,温州市,绍兴市
2016,南昌市,赣州市,九江市,上饶市
2016,景德镇市,鹰潭市,萍乡市,新余市
2016,萍乡市,新余市,景德镇市,抚州市
2016,九江市,赣州市,上饶市,宜春市
2016,新余市,萍乡市,抚州市,景德镇市
2016,鹰潭市,景德镇市,萍乡市,新余市
2016,赣州市,九江市,上饶市,宜春市
2016,吉安市,抚州市,宜春市,上饶市
2016,宜春市,上饶市,九江市,吉安市
2016,抚州市,新余市,萍乡市,吉安市
2016,上饶市,宜春市,九江市,吉安市
2016,济南市,烟台市,潍坊市,淄博市
2016,青岛市,烟台市,济南市,潍坊市
2016,淄博市,济宁市,临沂市,潍坊市
2016,枣庄市,滨州市,日照市,菏泽市
2016,东营市,泰安市,威海市,德州市
2016,烟台市,济南市,潍坊市,淄博市
2016,潍坊市,淄博市,济宁市,临沂市
2016,济宁市,淄博市,临沂市,东营市
2016,泰安市,威海市,东营市,德州市
2016,威海市,泰安市,东营市,德州市
2016,日照市,枣庄市,滨州市,菏泽市
2016,莱芜市,日照市,枣庄市,滨州市
2016,临沂市,济宁市,淄博市,东营市
2016,德州市,聊城市,威海市,菏泽市
2016,聊城市,德州市,菏泽市,威海市
2016,滨州市,菏泽市,枣庄市,聊城市
2016,菏泽市,滨州市,聊城市,德州市
2016,长沙市,岳阳市,常德市,衡阳市
2016,株洲市,郴州市,衡阳市,常德市
2016,湘潭市,永州市,邵阳市,郴州市
2016,衡阳市,常德市,岳阳市,株洲市
2016,邵阳市,永州市,益阳市,怀化市
2016,岳阳市,常德市,衡阳市,株洲市
2016,常德市,衡阳市,岳阳市,株洲市
2016,张家界市,娄底市,怀化市,益阳市
2016,益阳市,邵阳市,永州市,怀化市
2016,郴州市,株洲市,湘潭市,永州市
2016,永州市,邵阳市,益阳市,怀化市
2016,怀化市,娄底市,益阳市,邵阳市
2016,娄底市,怀化市,益阳市,邵阳市
2016,广州市,深圳市,佛山市,东莞市
2016,韶关市,阳江市,清远市,梅州市
2016,深圳市,广州市,佛山市,东莞市
2016,珠海市,肇庆市,汕头市,江门市
2016,汕头市,肇庆市,揭阳市,珠海市
2016,佛山市,东莞市,惠州市,中山市
2016,江门市,湛江市,珠海市,茂名市
2016,湛江市,茂名市,江门市,珠海市
2016,茂名市,湛江市,江门市,珠海市
2016,肇庆市,汕头市,揭阳市,珠海市
2016,惠州市,中山市,茂名市,湛江市
2016,梅州市,潮州市,河源市,韶关市
2016,汕尾市,云浮市,河源市,潮州市
2016,河源市,汕尾市,潮州市,云浮市
2016,阳江市,韶关市,清远市,梅州市
2016,清远市,阳江市,韶关市,梅州市
2016,东莞市,佛山市,惠州市,中山市
2016,中山市,惠州市,茂名市,湛江市
2016,潮州市,梅州市,河源市,汕尾市
2016,揭阳市,汕头市,肇庆市,珠海市
2016,云浮市,汕尾市,河源市,潮州市
2016,海口市,三亚市,儋州市
2016,三亚市,儋州市,海口市
2016,儋州市,三亚市,海口市
2016,重庆市,
2016,拉萨市,日喀则市,昌都市,山南市
2016,商洛市,安康市,铜川市,延安市
2016,西宁市,海西蒙古族藏族自治州,海东市,海南藏族自治州
2016,海东市,海西蒙古族藏族自治州,海南藏族自治州,海北藏族自治州
2016,银川市,石嘴山市,吴忠市,中卫市
2016,石嘴山市,吴忠市,中卫市,固原市
2016,吴忠市,石嘴山市,中卫市,固原市
2016,固原市,中卫市,吴忠市,石嘴山市
2016,中卫市,固原市,吴忠市,石嘴山市
2016,石家庄市,唐山市,沧州市,保定市
2016,鄂尔多斯市,包头市,呼和浩特市,通辽市
2016,铁岭市,葫芦岛市,辽阳市,朝阳市
2016,朝阳市,丹东市,辽阳市,本溪市
2016,葫芦岛市,辽阳市,铁岭市,朝阳市
2016,沈阳市,大连市,鞍山市,营口市
2016,大连市,沈阳市,鞍山市,营口市
2016,鞍山市,营口市,锦州市,盘锦市
2016,抚顺市,本溪市,丹东市,盘锦市
2016,本溪市,丹东市,朝阳市,抚顺市
2016,丹东市,本溪市,朝阳市,辽阳市
2016,锦州市,盘锦市,营口市,抚顺市
2016,营口市,锦州市,盘锦市,抚顺市
2016,阜新市,铁岭市,葫芦岛市,辽阳市
2016,辽阳市,葫芦岛市,朝阳市,铁岭市
2016,盘锦市,锦州市,营口市,抚顺市
2016,南京市,无锡市,南通市,徐州市
2016,镇江市,泰州市,扬州市,盐城市
2016,泰州市,镇江市,扬州市,盐城市
2016,宿迁市,连云港市,淮安市,镇江市
2016,宁波市,杭州市,温州市,绍兴市
2016,嘉兴市,台州市,金华市,绍兴市
2016,湖州市,衢州市,舟山市,丽水市
2016,绍兴市,温州市,台州市,嘉兴市
2016,舟山市,衢州市,丽水市,湖州市
2016,温州市,绍兴市,台州市,嘉兴市
2016,金华市,嘉兴市,台州市,绍兴市
2016,衢州市,舟山市,丽水市,湖州市
2016,台州市,嘉兴市,金华市,绍兴市
2016,丽水市,舟山市,衢州市,湖州市
2016,阜阳市,蚌埠市,滁州市,宿州市
2016,昌都市,山南市,林芝市,日喀则市
2016,山南市,林芝市,那曲地区,昌都市
2016,日喀则市,昌都市,山南市,林芝市
2016,那曲地区,林芝市,山南市,昌都市
2016,阿里地区,那曲地区,林芝市,山南市
2016,林芝市,那曲地区,山南市,昌都市
2016,海北藏族自治州,黄南藏族自治州,玉树藏族自治州,海南藏族自治州
2016,黄南藏族自治州,玉树藏族自治州,海北藏族自治州,果洛藏族自治州
2016,海南藏族自治州,海北藏族自治州,黄南藏族自治州,玉树藏族自治州
2016,果洛藏族自治州,玉树藏族自治州,黄南藏族自治州,海北藏族自治州
2016,玉树藏族自治州,黄南藏族自治州,果洛藏族自治州,海北藏族自治州
2016,海西蒙古族藏族自治州,海东市,海南藏族自治州,海北藏族自治州
2016,贵阳市,遵义市,毕节市,六盘水市
2016,六盘水市,黔南布依族苗族自治州,毕节市,黔东南苗族侗族自治州
2016,遵义市,贵阳市,毕节市,六盘水市
2016,安顺市,铜仁市,黔西南布依族苗族自治州,黔东南苗族侗族自治州
2016,毕节市,六盘水市,黔南布依族苗族自治州,黔东南苗族侗族自治州
2016,铜仁市,黔西南布依族苗族自治州,黔东南苗族侗族自治州,安顺市
2016,黔西南布依族苗族自治州,黔东南苗族侗族自治州,铜仁市,黔南布依族苗族自治州
2016,黔东南苗族侗族自治州,黔西南布依族苗族自治州,铜仁市,黔南布依族苗族自治州
2016,黔南布依族苗族自治州,黔东南苗族侗族自治州,黔西南布依族苗族自治州,铜仁市
2016,无锡市,南京市,南通市,徐州市
2016,徐州市,常州市,南通市,盐城市
2016,常州市,徐州市,南通市,盐城市
2016,苏州市,南京市,无锡市,南通市
2016,南通市,徐州市,常州市,盐城市
2016,连云港市,宿迁市,淮安市,镇江市
2016,淮安市,连云港市,宿迁市,镇江市
2016,盐城市,扬州市,泰州市,镇江市
2016,扬州市,盐城市,泰州市,镇江市
2016,承德市,衡水市,张家口市,秦皇岛市
2016,张家口市,承德市,衡水市,秦皇岛市
2016,秦皇岛市,衡水市,承德市,张家口市
2016,唐山市,石家庄市,沧州市,保定市
2016,廊坊市,邯郸市,邢台市,保定市
2016,保定市,沧州市,邯郸市,廊坊市
2016,沧州市,保定市,邯郸市,廊坊市
2016,衡水市,承德市,张家口市,秦皇岛市
2016,邢台市,张家口市,承德市,衡水市
2016,邯郸市,保定市,沧州市,廊坊市
2016,呼和浩特市,包头市,通辽市,赤峰市
2016,包头市,鄂尔多斯市,呼和浩特市,通辽市
2016,呼伦贝尔市,赤峰市,通辽市,锡林郭勒盟
2016,兴安盟,乌海市,阿拉善盟,巴彦淖尔市
2016,通辽市,赤峰市,呼伦贝尔市,锡林郭勒盟
2016,赤峰市,通辽市,呼伦贝尔市,锡林郭勒盟
2016,锡林郭勒盟,乌兰察布市,巴彦淖尔市,乌海市
2016,乌兰察布市,巴彦淖尔市,锡林郭勒盟,乌海市
2016,巴彦淖尔市,乌兰察布市,锡林郭勒盟,乌海市
2016,乌海市,兴安盟,阿拉善盟,巴彦淖尔市
2016,阿拉善盟,兴安盟,乌海市,巴彦淖尔市
2016,合肥市,芜湖市,安庆市,马鞍山市
2016,淮北市,铜陵市,淮南市,池州市
2016,亳州市,宣城市,六安市,淮南市
2016,宿州市,蚌埠市,阜阳市,滁州市
2016,蚌埠市,阜阳市,宿州市,滁州市
2016,淮南市,铜陵市,亳州市,宣城市
2016,滁州市,阜阳市,蚌埠市,马鞍山市
2016,六安市,宣城市,亳州市,淮南市
2016,马鞍山市,安庆市,滁州市,阜阳市
2016,芜湖市,安庆市,马鞍山市,滁州市
2016,宣城市,亳州市,六安市,淮南市
2016,铜陵市,淮南市,亳州市,宣城市
