区域,区域.1,房屋,链接,参考总价,参考单价,小区,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,房协编码
南山区,后海,漾日湾畔 大平面  户型很好  近海岸城,https://sz.lianjia.com/ershoufang/105102429103.html,3103万,100200元/平米,漾日湾畔,5室3厅1厨3卫,高楼层 (共33层),309.62㎡,暂无数据,244.58㎡,塔楼,东南,钢混结构,精装,三梯四户,有,2019/5/25,商品房,2010/1/13,普通住宅,满五年,非共有,有抵押 2500,已上传房本照片,2.12E+11
南山区,后海,高层复式安心舒适环境优美..............,https://sz.lianjia.com/ershoufang/105102552855.html,2417万,105000元/平米,蔚蓝海岸2期,6室1厅1厨3卫,高楼层 (共28层),230.11㎡,跃层,暂无数据,板塔结合,南,钢混结构,简装,两梯六户,有,2019/6/19,商品房,2017/7/20,普通住宅,满两年,非共有,有抵押 1800万元 客户偿还,已上传房本照片,2.17E+11
南山区,后海,南油B区 3室2厅 南,https://sz.lianjia.com/ershoufang/105107395825.html,740万,67800元/平米,南油B区,3室2厅1厨2卫,中楼层 (共8层),109㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯两户,无,2021/5/22,商品房,2004/2/6,普通住宅,满五年,非共有,有抵押 140万元 客户偿还,已上传房本照片,2.10E+11
南山区,后海,招商名仕花园，大三房，1楼带院子，诚意出售,https://sz.lianjia.com/ershoufang/105107362263.html,867万,79300元/平米,招商名仕花园,3室2厅1厨2卫,低楼层 (共7层),109.33㎡,平层,暂无数据,板楼,南,砖混结构,其他,一梯两户,无,2021/5/19,商品房,2010/5/27,普通住宅,满五年,共有,无抵押,已上传房本照片,2.17E+11
南山区,后海,开发商精装修 智能化家电 品牌物业 管家式服务,https://sz.lianjia.com/ershoufang/105107258809.html,1154万,132000元/平米,深圳湾公馆,2室1厅1厨3卫,低楼层 (共48层),87.41㎡,暂无数据,56.66㎡,板塔结合,南 北,钢混结构,精装,三梯十户,有,2021/5/8,商品房,2017/7/21,普通住宅,满两年,非共有,无抵押,已上传房本照片,2.16E+11
南山区,后海,漾日湾畔 3室2厅 东南,https://sz.lianjia.com/ershoufang/105107177797.html,1215万,100200元/平米,漾日湾畔,3室2厅1厨2卫,低楼层 (共31层),121.19㎡,平层,95.21㎡,塔楼,东南,钢混结构,其他,三梯六户,有,2021/4/29,商品房,2009/5/18,普通住宅,满五年,共有,有抵押 110万元 建行 金融公司垫资,已上传房本照片,2.20E+11
南山区,后海,地铁口物业！成熟商圈，生活便利的三房！,https://sz.lianjia.com/ershoufang/105107302356.html,417万,67800元/平米,南油商服综合楼,3室1厅1厨1卫,中楼层 (共7层),61.47㎡,平层,44.84㎡,板塔结合,东,钢混结构,精装,两梯二十户,有,2021/5/12,商品房,2009/3/18,普通住宅,满五年,非共有,有抵押 业主自还,已上传房本照片,2.04E+11
南山区,后海,云海天城，两房对花园，安静，满五唯一免个税,https://sz.lianjia.com/ershoufang/105107320406.html,603万,79400元/平米,云海天城,2室2厅1厨1卫,中楼层 (共34层),75.92㎡,暂无数据,65.06㎡,塔楼,西南,钢混结构,其他,三梯八户,有,2021/5/14,商品房,2015/7/7,普通住宅,满五年,非共有,有抵押 260万元 客户偿还,已上传房本照片,1.63E+11
南山区,后海,新一代国际公寓满五唯一红本在手诚心出售,https://sz.lianjia.com/ershoufang/105107321785.html,368万,88300元/平米,新一代国际公寓,1室1厅1厨1卫,低楼层 (共31层),41.58㎡,平层,30.75㎡,塔楼,东,钢混结构,其他,五梯二十九户,有,2021/5/14,商品房,2013/3/12,普通住宅,满五年,非共有,有抵押 59万元 中国建设银行股份有限公司深圳市分行 客户偿还,已上传房本照片,U170986747694
南山区,后海,交通便利，配套完善，出现方便，人才公园,https://sz.lianjia.com/ershoufang/105107308038.html,203万,67800元/平米,南油商服综合楼,1室0厅1厨1卫,高楼层 (共7层),29.93㎡,暂无数据,暂无数据,板塔结合,东,钢混结构,其他,两梯二十三户,有,2021/5/13,商品房,2009/1/14,普通住宅,满五年,共有,暂无数据,已上传房本照片,2.13E+11
南山区,后海,满五年唯一 近来福士海岸城商圈 东南三房 闹中取静！,https://sz.lianjia.com/ershoufang/105106885061.html,548万,62600元/平米,钜建大厦,3室2厅1厨2卫,中楼层 (共24层),87.44㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,三梯八户,有,2021/4/4,商品房,2016/2/25,普通住宅,满五年,共有,有抵押 250万元 中国银行 金融公司垫资,已上传房本照片,2.19E+11
南山区,后海,蔚蓝海岸南山4期 1室1厅 西北,https://sz.lianjia.com/ershoufang/105106878537.html,569万,105000元/平米,蔚蓝海岸南山4期,1室1厅1厨1卫,中楼层 (共17层),54.17㎡,暂无数据,暂无数据,塔楼,西北,钢混结构,简装,两梯六户,有,2021/4/3,商品房,2010/12/15,普通住宅,满五年,非共有,无抵押,已上传房本照片,1.85E+11
南山区,后海,双地铁，来福士商圈；高楼层，东南向，看深圳湾风景！,https://sz.lianjia.com/ershoufang/105104281496.html,438万,58200元/平米,海晖大厦,2室1厅1厨1卫,中楼层 (共28层),75.17㎡,暂无数据,暂无数据,塔楼,东南,钢混结构,简装,三梯八户,有,2020/5/7,商品房,2017/3/20,普通住宅,满两年,非共有,有抵押 248万元 建行 金融公司垫资,已上传房本照片,U200001123627
南山区,后海,后海蔚蓝海岸一期，满五年唯一，诚意出售。,https://sz.lianjia.com/ershoufang/105106959782.html,783万,110600元/平米,蔚蓝海岸1期,2室1厅1厨1卫,中楼层 (共18层),70.78㎡,暂无数据,暂无数据,塔楼,东南,钢混结构,简装,两梯六户,有,2021/4/11,商品房,2013/8/26,普通住宅,满五年,非共有,有抵押 150万元 邮政银行 客户偿还,已上传房本照片,2.12E+11
南山区,后海,满五年 深圳唯一住宅 业主诚心出售,https://sz.lianjia.com/ershoufang/105102231894.html,945万,66000元/平米,后海花园,4室2厅1厨2卫,低楼层 (共25层),143.11㎡,暂无数据,119.43㎡,塔楼,东,钢混结构,简装,两梯四户,有,2019/4/11,商品房,2010/1/11,普通住宅,满五年,非共有,有抵押 70万元 中国银行股份有限公司深圳南头支行 客户偿还,已上传房本照片,2.14E+11
南山区,后海,南油B区70年产权 红本住宅 满五年,https://sz.lianjia.com/ershoufang/105105992669.html,203万,67800元/平米,南油B区,1室0厅0厨1卫,高楼层 (共7层),29.86㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯二十户,无,2020/12/10,商品房,2009/12/15,普通住宅,满五年,非共有,无抵押,已上传房本照片,1.84E+11
南山区,后海,新一代南向好房 户型方正 小户型典范 业主诚心卖,https://sz.lianjia.com/ershoufang/105106506315.html,382万,88300元/平米,新一代国际公寓,1室1厅1厨1卫,高楼层 (共31层),43.15㎡,暂无数据,暂无数据,塔楼,南,钢混结构,其他,五梯二十九户,有,2021/3/1,商品房,2013/10/21,普通住宅,满五年,非共有,有抵押,已上传房本照片,2.18E+11
南山区,后海,电梯房 户型方正 采光好 楼层佳,https://sz.lianjia.com/ershoufang/105106426165.html,727万,80000元/平米,后海名苑居南区,4室1厅1厨1卫,中楼层 (共8层),90.87㎡,暂无数据,暂无数据,塔楼,南,框架结构,其他,一梯五户,有,2021/2/20,商品房,2001/8/8,普通住宅,满五年,非共有,有抵押 业主自还,已上传房本照片,1.97E+11
南山区,后海,房屋状况好，采光通风都很棒，地理位置好，优质两房,https://sz.lianjia.com/ershoufang/105106390449.html,559万,86600元/平米,现代城梦想家园,2室1厅1厨1卫,低楼层 (共29层),64.53㎡,平层,53.46㎡,塔楼,西北,钢混结构,简装,三梯九户,有,2021/2/6,商品房,2017/5/8,普通住宅,满两年,非共有,无抵押,已上传房本照片,2.11E+11
南山区,后海,环境优美 配套齐全 生活方便 适合家庭,https://sz.lianjia.com/ershoufang/105106888773.html,726万,67800元/平米,南油生活A区,4室2厅1厨1卫,中楼层 (共6层),106.98㎡,暂无数据,暂无数据,板楼,南 北,砖混结构,简装,一梯两户,无,2021/4/4,商品房,2004/3/5,普通住宅,满五年,共有,无抵押,已上传房本照片,2.13E+11
南山区,后海,文德福花园 5室3厅 南,https://sz.lianjia.com/ershoufang/105106234655.html,1733万,73800元/平米,文德福花园,5室3厅1厨3卫,低楼层 (共20层),234.73㎡,暂无数据,暂无数据,板塔结合,南,钢混结构,其他,两梯三户,有,2021/1/11,商品房,2016/11/4,普通住宅,满两年,非共有,无抵押,已上传房本照片,U216090525533
南山区,后海,京光海景花园 方正户型 高层 东南向,https://sz.lianjia.com/ershoufang/105106027308.html,576万,59200元/平米,京光海景花园,3室2厅1厨1卫,高楼层 (共32层),97.27㎡,平层,暂无数据,板塔结合,东南,钢混结构,其他,三梯八户,有,2020/12/14,商品房,2001/10/31,普通住宅,满五年,非共有,无抵押,已上传房本照片,2.03E+11
南山区,后海,滨海之窗 3室1厅 东北,https://sz.lianjia.com/ershoufang/105106891935.html,1054万,101700元/平米,滨海之窗,3室1厅1厨2卫,低楼层 (共31层),103.61㎡,平层,86.35㎡,板塔结合,东北,钢混结构,精装,三梯六户,有,2021/4/5,商品房,2013/10/28,普通住宅,满五年,共有,有抵押 1000万元,已上传房本照片,U213543829988
南山区,后海,南油B区 1室1厅 南,https://sz.lianjia.com/ershoufang/105107033272.html,216万,67800元/平米,南油B区,1室1厅1厨1卫,高楼层 (共7层),31.84㎡,暂无数据,暂无数据,板楼,南,砖混结构,简装,一梯二十一户,无,2021/4/17,商品房,2016/3/27,普通住宅,满五年,非共有,有抵押 88.5万元 客户偿还,已上传房本照片,2.19E+11
南山区,后海,满五年。后海花园四房出售，业主诚意出售，通风采光好,https://sz.lianjia.com/ershoufang/105103883759.html,832万,66000元/平米,后海花园,4室2厅1厨2卫,高楼层 (共25层),125.95㎡,平层,105.11㎡,塔楼,南,钢混结构,其他,两梯四户,有,2020/3/20,商品房,2013/3/27,普通住宅,满五年,非共有,有抵押,已上传房本照片,2.15E+11
南山区,后海,满五唯一红本，后海片区低总价三房，业主诚心卖,https://sz.lianjia.com/ershoufang/105106905052.html,884万,79400元/平米,云海天城,3室2厅1厨2卫,低楼层 (共34层),111.27㎡,暂无数据,95.35㎡,塔楼,东北,钢混结构,简装,三梯八户,有,2021/4/6,商品房,2004/9/25,普通住宅,满五年,共有,无抵押,已上传房本照片,2.12E+11
南山区,后海,后海海岸城蔚蓝海岸四期，闹中取静，安静宜居。,https://sz.lianjia.com/ershoufang/105105854692.html,571万,105000元/平米,蔚蓝海岸南山4期,1室1厅1厨1卫,中楼层 (共17层),54.29㎡,暂无数据,暂无数据,塔楼,东,钢混结构,简装,两梯六户,有,2020/11/23,商品房,2014/10/15,普通住宅,满五年,非共有,无抵押,已上传房本照片,2.13E+11
南山区,后海,待chai物业  地铁口 业主诚心出售,https://sz.lianjia.com/ershoufang/105106713470.html,627万,67800元/平米,南油B区,4室2厅1厨1卫,中楼层 (共7层),92.38㎡,暂无数据,暂无数据,板楼,南,砖混结构,其他,一梯两户,无,2021/3/21,商品房,2017/7/18,普通住宅,满两年,非共有,有抵押 200万元 客户偿还,已上传房本照片,2.14E+11
南山区,后海,蔚蓝海岸3期 3室2厅 东南,https://sz.lianjia.com/ershoufang/105106402942.html,1268万,108400元/平米,蔚蓝海岸3期,3室2厅1厨2卫,低楼层 (共30层),116.91㎡,平层,95.34㎡,塔楼,东南,钢混结构,简装,两梯五户,有,2021/2/18,商品房,2016/3/24,普通住宅,满五年,非共有,有抵押 530万元 工商银行 客户偿还,已上传房本照片,U214842086138
南山区,后海,此房满五唯一，楼层好、采光充足,https://sz.lianjia.com/ershoufang/105107109220.html,832万,66000元/平米,海逸苑,3室2厅1厨2卫,低楼层 (共7层),126.05㎡,暂无数据,暂无数据,板塔结合,南,混合结构,其他,一梯四户,无,2021/4/23,商品房,2013/9/9,普通住宅,满五年,非共有,有抵押 630万,已上传房本照片,U214997626030
南山区,后海,顶楼中空复式 单品户型 带花园 诚心出售,https://sz.lianjia.com/ershoufang/105106824037.html,2145万,105000元/平米,蔚蓝海岸2期,5室2厅1厨3卫,高楼层 (共11层),204.23㎡,暂无数据,暂无数据,板塔结合,南,钢混结构,精装,两梯四户,有,2021/3/30,商品房,2002/8/22,普通住宅,满五年,非共有,有抵押 1100万元 民生银行 金融公司垫资,已上传房本照片,U211670236027
南山区,后海,满五高楼层，视野宽阔全明格局，采光通风好，宜自住,https://sz.lianjia.com/ershoufang/105107138589.html,751万,59200元/平米,京光海景花园,3室1厅1厨1卫,高楼层 (共32层),126.7㎡,暂无数据,暂无数据,板塔结合,东,框架结构,其他,三梯八户,有,2021/4/25,商品房,1997/11/19,普通住宅,满五年,非共有,有抵押 300万元,已上传房本照片,2.17E+11
南山区,后海,漾日湾畔 3室1厅 南,https://sz.lianjia.com/ershoufang/105106388280.html,1001万,100200元/平米,漾日湾畔,3室1厅1厨2卫,高楼层 (共32层),99.89㎡,暂无数据,78.87㎡,塔楼,南,钢混结构,简装,三梯六户,有,2021/2/6,商品房,2013/7/22,普通住宅,满五年,非共有,有抵押 150万元 客户偿还,已上传房本照片,2.11E+11
南山区,后海,居南山近后海，临地铁靠商超，户型房正朝南三房,https://sz.lianjia.com/ershoufang/105105817900.html,548万,62600元/平米,钜建大厦,3室2厅1厨2卫,高楼层 (共24层),87.44㎡,暂无数据,暂无数据,塔楼,南,钢混结构,简装,三梯八户,有,2020/11/18,商品房,2015/5/28,普通住宅,满五年,非共有,有抵押 60万元 客户偿还,已上传房本照片,2.15E+11
南山区,后海,满五红本在手，正规3房，楼间距大，视野开阔。,https://sz.lianjia.com/ershoufang/105106288943.html,1167万,101700元/平米,滨海之窗,3室1厅1厨2卫,中楼层 (共31层),114.69㎡,暂无数据,暂无数据,板塔结合,西南,钢混结构,精装,三梯六户,有,2021/1/19,商品房,2005/7/4,普通住宅,满五年,共有,无抵押,已上传房本照片,2.17E+11
南山区,后海,海晖大厦  9号地铁口 出门天璟公园 来福士旁,https://sz.lianjia.com/ershoufang/105106422900.html,573万,58200元/平米,海晖大厦,3室1厅1厨1卫,低楼层 (共28层),98.44㎡,平层,暂无数据,塔楼,西北,钢混结构,精装,三梯八户,有,2021/2/20,商品房,2018/4/24,普通住宅,满两年,非共有,有抵押 190万元 中国银行 客户偿还,已上传房本照片,1.90E+11
南山区,后海,后海片区 9号线南油地铁口 出门就是公园  1梯2户,https://sz.lianjia.com/ershoufang/105106908316.html,729万,67800元/平米,南油生活A区,3室2厅1厨2卫,高楼层 (共6层),107.52㎡,暂无数据,暂无数据,板楼,南 北,砖混结构,简装,一梯两户,无,2021/4/6,商品房,2017/10/20,普通住宅,满两年,非共有,有抵押 400万元 中国银行股份有限公司深圳支行 客户偿还,已上传房本照片,2.11E+11
南山区,后海,南油A区 9号线南油地铁口 花园式小区  满5V1 采光棒,https://sz.lianjia.com/ershoufang/105106561947.html,543万,67800元/平米,南油生活A区,2室2厅1厨1卫,中楼层 (共6层),80㎡,暂无数据,暂无数据,暂无数据,南 北,砖混结构,精装,一梯两户,暂无数据,2021/3/6,商品房,2015/8/21,普通住宅,满五年,非共有,有抵押 146万元,已上传房本照片,U212864445878
南山区,后海,地铁口经典小户型 满五唯一 少量欠款 业主诚心卖,https://sz.lianjia.com/ershoufang/105106581972.html,292万,83400元/平米,雅仕荔景苑,1室1厅1厨1卫,中楼层 (共31层),35㎡,暂无数据,暂无数据,塔楼,南,钢混结构,其他,三梯八户,有,2021/3/8,商品房,2007/4/27,普通住宅,满五年,非共有,有抵押 10万元,已上传房本照片,2.15E+11
南山区,后海,海岸城旁，自住精装南向3房，红本满五唯一，业主诚售,https://sz.lianjia.com/ershoufang/105106878594.html,936万,110500元/平米,南粤明珠海洋之心,3室2厅1厨1卫,中楼层 (共32层),84.67㎡,平层,暂无数据,塔楼,南,钢混结构,精装,三梯八户,有,2021/4/3,商品房,2001/4/7,普通住宅,满五年,共有,无抵押,已上传房本照片,2.20E+11
南山区,后海,后海大社区，朝向采光好，满五红本在手，优质房子,https://sz.lianjia.com/ershoufang/105107324796.html,874万,110600元/平米,蔚蓝海岸1期,2室1厅1厨1卫,高楼层 (共18层),79㎡,暂无数据,暂无数据,塔楼,东,钢混结构,精装,两梯四户,有,2021/5/15,商品房,2021/5/22,普通住宅,未满两年,非共有,无抵押,已上传房本照片,2.15E+11
